Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
58	G015.3322-00.2538	18	19	26.74	-	15	43	51.0	T		N		6.5	175	10.58	9.89	0.62	I	6.803102679756756	0.6006426163536863	171.14266057840877	-3.8573394215912344	21.132055997186338	0.564922253333023	14.348542262772938	1.3327513814663068	10.130327568576424	3.019452257781614	101.31744539157364	-97.32436936382095	60.66665006251665	-42.07283276625523	nan	nan	0.0	141.0	5.8037159362959745	16.295862056245774	1.4747600058037795	14.821102050441993	6.79209681761897	17.012740813510195	0.12412435485006365	3	
59	G015.8313-00.7623	18	22	17.11	-	15	31	48.4	T		N		4.7	260	9.98	9.12	0.78	I																										3	Much improved
60	G016.4391-00.8109	18	23	38.7	-	15	0	58.1	T		N	C	9.7	15	10.36	9.32	0.94	I	9.876833677251536	0.13499857361809386	343.16463425764834	-31.835365742351655	12.053664075273424	0.4655682818182543	20.25398852810307	3.2163379750052004	14.836690716084362	1.6981845771133146	88.90179074671873	-102.69177856005354	60.57038953915284	-85.15406850935312	119.12765245306318	-134.46369341097574	-9.333538857828286	894.85033850335	16.260697425638465	15.457729018010784	-3.6654781617869503	19.123207179797735	8.57754629078873	79.34071339579481	1.0994145887286866	4	Corner at apex
61	G016.8118+00.6679	18	18	58.73	-	13	59	28.7	T	HD168183	N		23.1	355	7.44	7.34	0.08	FH	18.394650156171714	1.4011086311284462	354.12724942547624	-0.8727505745237636	227.2775844040162	1.1567379308561212	38.479451002479394	6.5740010518195815	49.46720435577557	11.512418858537648	80.27382193476308	-92.56132017596303	65.57167340089671	-77.00766548991317	93.14805331963532	-96.886368866017	-5.44640577691454	167.2293744054021	24.411748006608775	47.48260533468488	-0.44840742752536045	47.931012762210244	25.558485994343116	44.10995572442043	0.1952303418008516	5	
62	G016.8760+00.6456	18	19	11.09	-	13	56	43.0	T	BD-13 4936	N		5.5	345	8.43	6.79	1.49	FH																										3	improved
63	G016.8930+00.6800	18	19	5.58	-	13	54	50.6	T	BD-13 4934	Y		3.5	300	8.64	8.57	0.05	FH	4.023857827854775	0.0	311.0174567745118	11.0174567745118	6.620055891822888	1.3203411300598498	5.603653022955864	1.6313474976256743	5.439130227778939	2.0996284813668953	118.53949067330652	-106.16086153065481	12.188512618588334	-17.027691086253583	nan	nan	0.0	141.0	9.237160671713497	10.034057589659614	-0.28911908350981896	10.323176673169435	2.504410513597898	397.9720220687714	0.8844197962613749	2	Rc too large
64	G016.8993-01.1152	18	25	38.9	-	14	45	5.7	Pe15	BD-14 5040	-		24.0	120	7.89	7.6	0.25	I																										0	Missing
65	G016.9278+00.6323	18	19	20.04	-	13	54	21.3	T	BD-13 4937	N		4.2	330	9.52	9.28	0.21	FH																										1	Rc too small
66	G016.9848+01.7482	18	15	23.97	-	13	19	35.3	GB08		-		61.0	320	7.68	7.25	0.38	I																										0	Missing
67	G017.0826+00.9744	18	18	23.65	-	13	36	27.9	T	ALS 15348	Y		7.5	300	8.77	8.58	0.16	H	10.394220382207408	2.4898327535022338	309.75020794053984	9.750207940539838	16.555297910090033	1.2933748324398717	12.23234061233409	1.198010360501931	17.943734399211614	1.4629041102021276	80.20075127909178	-70.64115097106674	46.18635274552622	-2.582300194690049	106.73869511484057	-98.65094119821919	4.919697831065604	148.6649396876415	12.393826563655265	11.205799266475497	-7.935618837825523	19.141418104301017	7.680931811094413	720.176831804337	1.691777197326876	4	improved
68	G017.1263+01.0462	18	18	13.14	-	13	32	7.0	T		Y		1.9	145	10.89	8.89	1.82	FH	4.471072534304604	0.8587439756747524	135.85292762084066	-9.14707237915934	1.8250223584360146	0.7007052632468609	3.8891803024301392	1.289210741020234	4.630105938095377	0.7220803524582575	nan	nan	130.40727900780968	-62.08712102825697	nan	nan	0.0	141.0	8.624749793738394	10.06302595135759	-2.539092542310893	12.602118493668483	1.3290007624929698	236.7248732615153	0.5894269375735245	0	Missing
69	G017.2748-00.4885	18	24	5.08	-	14	7	36.5	T		Y		7.6	40	9.19	8.95	0.21	I																										1	Rc too big
70	G017.7109-00.3881	18	24	33.59	-	13	41	39.8	T		Y		2.1	40	10.78	9.73	0.95	I	3.6905584850207993	1.0068685671869262	25.464660520036666	-14.535339479963334	2.1604444242853287	0.8037167387516957	4.209123459280956	1.4455880676342279	3.929649420476089	0.6506427548003664	158.9061453063549	-133.31848492530656	10.752835493351192	-6.6352911219662545	nan	nan	0.0	141.0	7.729163634574868	9.079526256806911	-0.9946793941687613	10.074205650975673	1.887808531776147	65.91918242378212	0.7799286324656285	1	Rc too small/big
71	G017.8231+00.4343	18	21	47.33	-	13	12	34.7	T		N		5.2	330	13.56	11.86	1.55	I	6.281828198140096	0.5285536946386742	351.34490116163516	21.344901161635164	11.205561693555854	0.8849507427894019	9.919731035557486	3.1295909981683394	10.728443522049863	1.1146764442607089	89.49297143148351	-78.4972067797585	50.1040598317	-34.78797220401037	nan	-135.6823193245374	0.0	141.0	7.654692757526584	11.792362460247439	-1.2561980052387351	13.048560465486172	5.604653491447603	9.524796183049492	0.23027178997044756	3	improved, Tiny but OK
72	G018.2660-00.2988	18	25	18.13	-	13	9	43.0	T		Y		15.2	330	9.77	9.23	0.48	FB	11.376597657998001	0.6803225019215509	325.1282433711995	-4.871756628800483	32.974393184013216	0.7982954201281499	20.28783424278079	1.1018075282976136	27.827455438998665	2.363346685791162	114.89619923412755	-106.32920105110117	92.88511150869317	-60.49907482881133	139.90434597686055	-123.14215599991209	5.151169020824384	1799.3125201562802	13.367502248147652	32.59443903423432	9.383339823396668	23.211099210837652	11.376597657998001	2255.012451171875	8.86519785198022	3	improved
73	G018.3242-00.9253	18	27	41.51	-	13	24	8.7	T		N		7.1	20	10.75	9.47	1.16	I	7.8630713976682625	0.6191079821574639	351.81702498186974	-28.182975018130264	10.425596493654194	1.4850558476123086	12.593456853639895	0.44109465623803	14.520672988194827	0.7745330186716609	64.70613903974747	nan	17.081113595508874	-108.5522508582888	108.39356781018182	nan	0.0	141.0	13.877561030178546	13.625114635506366	-2.298091586754774	15.92320622226114	6.768327453564518	79.2023338672111	1.206828672526022	3	improved, Irregular
74	G018.5647-00.5084	18	26	38.14	-	12	59	43.8	T		N		5.0	230	12.05	10.52	1.39	I																										1	Rc too big
75	G018.6445-00.6650	18	27	21.43	-	12	59	52.2	T		N		2.8	90	13.56	11.27	2.09	I																										1	Rc too small
76	G018.9724+00.3004	18	24	29.04	-	12	15	26.5	T		N	C	22.1	110	8.24	7.66	0.52	I	23.63805785837658	0.282048143991382	105.81339755445002	-4.18660244554998	36.64576623395512	0.728734548014754	50.040949362312936	3.6999655818277404	49.05327562302567	7.843784208131608	69.06715877746868	-70.89483923377216	43.34364359665423	-49.40571318610771	107.51637469575257	-103.42701881456303	-0.5643978484646758	155.34269722033392	36.27908355860727	28.99222581356151	-6.620166868848273	35.612392682409784	25.694399550240757	42.53239273031806	1.1946570762017534	5	
77	G019.0322+00.4252	18	24	8.83	-	12	8	46.1	T		N		6.9	140	10.41	9.23	1.07	I																										2	Rc too big
78	G019.0965-00.7074	18	28	22.32	-	12	37	2.9	T		N		6.5	280	11.44	10.58	0.78	FH	6.0658480624325595	0.1919350979684924	279.4021251256146	-0.5978748743854112	17.993358045961752	0.7170687357761844	9.624927523315115	3.082840828367594	9.800628036168394	0.659614478637911	86.73780163190565	-81.72539106851605	52.332143788754536	-41.97920475175536	121.25483276550284	-122.10551875275382	0.0	141.0	8.158848176538806	11.857317652532121	-0.7509830772074402	12.608300729739561	5.403624831817207	28.539157017130165	0.3240968051364197	1	Rc too big
79	G019.3616+00.4490	18	24	41.48	-	11	50	37.9	T		N		5.6	325	13.15	11.77	1.25	I																										2	
80	G019.7159-00.2596	18	27	55.07	-	11	51	39.1	T		N		9.6	200	12.56	11.41	1.04	I																										2	
81	G019.7211-00.2822	18	28	1.02	-	11	52	0.3	T		N		3.1	210	13.12	11.42	1.55	FB	5.4788480098078125	0.0	212.83915760880538	2.8391576088053796	2.7170989262077176	0.9766707888483718	5.6670852588467415	1.4911707722707455	6.17115878560447	1.7489200252795276	121.36024869650157	nan	10.50127614759441	-125.55525257519325	nan	nan	0.0	141.0	19.71303566183137	13.788554227054332	-2.9921284005922484	16.78068262764658	0.12134364850771812	17.71426566535524	0.3454118435032398	1	Rc too small
82	G019.7815+00.2865	18	26	4.07	-	11	32	54.5	T		Y		7.2	335		10.78	-99.0	I	4.0620662056392325	0.37239674766930064	329.20865196252794	-5.791348037472062	11.343380655333025	0.7217293673261692	16.363986428633158	1.489108368965171	6.8815515612146045	2.227111457642304	100.78206352013297	-93.27221777239512	85.14306348116202	-14.331565071027512	126.06199423313831	-153.7318170338833	43.670881793272734	77.10580146995449	7.902655841623849	10.748076250010527	-0.9590201341237208	11.70709638413425	2.0697786805190024	113.17535843201935	0.9894210800371896	1	Rc too small
83	G019.8107+00.0965	18	26	49.02	-	11	36	42.5	T		Y		5.6	69	11.31	10.51	0.72	I	8.89960272069939	0.7303593367177398	64.51054441011611	-4.489455589883889	18.596323057546247	0.5848388202876431	11.317557969788483	1.3335294070219832	15.145603563714397	1.0382502565310339	45.8006180515069	-62.941178057862125	17.541899130206986	-50.09208958422484	52.30219148857648	-82.2365028043331	-14.209167097353413	103.33695316659514	8.355275997011036	12.3472725353122	-3.4440670486558282	15.791339583968028	8.731196033288539	7.865626350977717	0.19201178703076635	3	improved
84	G019.8405+00.2998	18	26	8.06	-	11	19	24.2	T		N		8.7	100	12.12	10.76	1.24	I	24.758428984098636	0.7184369673726841	74.0216523574351	-25.9783476425649	23.60733712445694	1.255955972224284	23.087839518777916	0.9137731272952467	nan	nan	2.031850559797064	-2.0641896111317095	2.031850559797064	-2.0641896111317095	2.031850559797064	-2.0641896111317095	36.49835228860604	72.50310457466696	14.61606034963383	0.8081184595031026	-23.987210877358663	24.795329336861766	35.12735242187203	-0.6435065608981256	-0.021977292420823583	1	Rc too small
85	G019.8414+00.0494	18	27	2.1	-	11	36	21.5	T		Y		6.0	103	9.47	9.16	0.27	I																										1	Rc too large
86	G019.9660+00.4735	18	25	45.03	-	11	17	52.9	T		N		3.2	25			-99.0	I	5.489546123294958	0.6871136925798025	14.032224986026385	-10.967775013973615	255.92573994173316	1.1136112159337557	8.701290055054736	0.051387469750503456	7.662476142837037	0.9160090223069616	103.23952779541901	-88.54547653144789	77.84242374265504	-23.495240737780495	nan	nan	0.0	141.0	8.271332633751069	19.975830143949924	-1.186920726121489	21.162750870071413	4.928068609391686	42.844685080080076	1.2712239333745006	2	Tiny
87	G020.0985-00.7442	18	30	24.05	-	11	44	45.3	T		N		11.2	70	12.35	10.29	1.88	I	15.787878418803288	0.6284102746433536	60.04431795919501	-9.955682040804987	45.8716696293923	0.5830300408174329	30.981936092736447	1.4757193036370357	29.25178926912842	2.2044724796122948	67.34563387652466	-56.980031479252126	46.739707039557814	-26.32031317005297	89.15253515246604	-81.25510314204394	5.582026044436463	119.57507575039138	18.280588785827163	16.816222125490164	-7.289581619530825	24.105803745020985	16.10250019777698	69.55163343517664	1.687539573716764	5	
88	G020.3592+00.1900	18	27	31.05	-	11	4	56.1	T		N	C	5.4	170	13.62	12.1	1.38	I	6.043519472168335	0.6632093111092958	244.50084122109212	74.50084122109212	8.349827578771867	0.8495688748035585	10.305821686893896	1.468412234333933	14.676738106902992	0.9800361736654282	66.00240675511802	-101.36637446950361	14.42888050698869	-87.5752172919782	68.38878163552928	-112.13670949789906	-20.81320621616529	165.33805345632328	5.3284656108471875	15.240220144492088	1.1475207506493579	14.092699393842729	4.303288353039026	0.5499750737962299	0.014000741066073725	3	improved
89	G021.3962-00.6159	18	32	23.04	-	10	32	13.1	T		N		4.1	110	10.68	10.29	0.35	I	9.512506543388975	1.4925861908959444	21.158035691425972	-88.84196430857403	9.374656919691287	0.9821356156143838	10.214230449382564	0.5655157521997728	9.826556483347842	0.0	69.39739931073973	-66.99605056146808	6.044050204324989	-49.54118019876694	nan	nan	0.0	141.0	12.19798080652144	13.795087488224459	-3.429060682570153	17.224148170794614	9.21487372151783	8.068939505689581	0.2261328392984304	2	
90	G021.4977-00.4628	18	32	1.08	-	10	22	34.4	T		N		6.1	20	13.9	11.51	2.18	FB	9.639444246599295	1.5101905004796659	12.681090142915918	-7.318909857084082	66.5712821349014	1.5158980303963634	17.489347297887395	0.44038564771702243	12.828513968144769	1.8301477283640744	103.7453371310214	-28.82357317314063	10.566032220572655	-3.2415769630019327	124.65138529473808	-90.18743711318604	40.57424157674555	89.42203532783515	15.896439073655362	14.869874733658746	-2.255465739205011	17.125340472863755	9.94357842975911	19.436166281026253	0.47227571636143456	2	PA wrong
91	G021.5562+00.2488	18	29	34.06	-	9	59	41.7	T		N		7.4	55	9.93	8.93	0.91	I	11.286720190126147	0.43107897832820224	43.01711844763068	-11.98288155236932	31.064407765078535	0.692682786123466	21.164409943510723	0.3853067957383377	15.884412889582629	0.0	80.59874525592627	-162.37297386433178	54.24132802884837	-40.679500301594175	172.35298727537892	-162.37297386433178	1.4970465223299292	103.07115661929231	10.78552692281267	10.643396084944591	-6.160638662599315	16.804034747543906	11.563406025717946	7.192771254596862	0.17969934317819267	3	improved, STARS
92	G021.7243-00.1543	18	31	20.06	-	10	1	57.6	T		N		6.6	55	11.44	10.76	0.61	I	13.044227807139944	0.6479755902207002	54.31913720353092	-0.6808627964690785	18.408673821984667	0.8272806217440234	12.699251230512612	1.1114479202859233	nan	nan	61.88599047518828	-38.19886164842444	32.10302507371503	-12.62928796059397	108.12815154780114	-112.96770528764819	12.401471040788463	73.73971716098765	18.602932113651203	12.287689610722559	-6.116002033099704	18.403691643822263	15.035007942194888	10.266982766869933	0.21070776500571511	2	
93	G022.0817+00.5951	18	29	19.0	-	9	22	7.5	T		N		5.2	100	12.75	11.56	1.08	I	8.649883922118011	0.5628826303776225	156.58676389459205	56.58676389459205	7.317352071492023	1.4328470568406726	10.247732137404379	1.3487106209889723	8.74620390040412	0.592063689356619	85.71505638130265	-116.17616068318944	31.797655907420506	-56.57019191461646	nan	nan	0.0	141.0	12.181170304373818	17.81353860685531	-1.4665626067001476	19.280101213555458	8.489025745099703	25.10509217953374	0.45286725613313433	2	
94	G022.2601+00.6640	18	29	24.05	-	9	10	43.6	T		N		10.8	265	11.65	10.53	1.02	I	6.080835118313178	0.34495814753525655	275.5239462676537	10.523946267653685	5.117509298669136	0.3625112015751448	11.168355360577308	1.0547201645297715	9.16215950714328	1.0861345954160733	99.78552450615177	-108.08327085705284	59.10131688251107	-96.70925490061026	119.85316444510309	-124.87165503877918	-5.638867724089819	1084.5753289310699	5.790727208699259	18.02442089074352	0.8372267501915633	17.187194140551956	5.186583246998752	1.4976551744693105	0.04561075585373335	3	
95	G022.4107+00.0403	18	31	55.09	-	9	20	2.6	T		N		3.1	130	12.88	10.93	1.78	I	7.65017789804434	0.7592373325682801	124.46608919727207	-5.533910802727931	11.323915360884413	1.0492115045763815	4.346711941018638	1.175515439724858	7.807515603988863	1.1612180152200187	19.06077541644254	-97.27209984852928	2.2496108452315866	-20.391505728401086	38.409382225445654	-121.7608355638341	0.0	141.0	15.400530481172451	12.743936954036293	1.7388071360933042	11.00512981794299	10.54931652619804	22.99936827127049	0.304171396003381	2	
96	G022.4119-00.2010	18	32	48.01	-	9	26	40.1	T		N		10.1	55	11.24	9.05	2.0	I	9.833564849354609	0.2780848258272757	48.97670234666045	-6.023297653339547	17.631258140473474	0.5629373252076503	18.92440802064371	1.923539366169021	17.311134374297506	1.15353717081611	83.08723973827739	-91.89225582856926	39.40670442978045	-65.6183009214032	113.69416222038762	-135.49763294081401	-7.039884676897858	191.49679160685534	17.522786449504267	21.825269693166625	-1.1849036291106891	23.010173322277318	10.077833967370497	83.57160082651663	0.8331218717653678	4	improved
97	G022.4494+00.6869	18	29	40.09	-	9	0	1.6	T		N		5.8	210	11.5	10.5	0.91	I	4.546075014489259	0.0	254.01702853184037	44.01702853184037	5.850292429523325	0.032685421561013284	nan	nan	10.828310284967246	3.7341095740227557	109.47278019036548	-128.41584367940064	32.76568547012337	-123.02372092274331	137.1142787903799	-163.27090985047244	-75.600259312926	85.85392087846861	5.055657861867769	26.225662826299203	4.1866431958960915	22.03901963040311	1.7546394548903665	-0.8734803445229359	-0.0308930134892583	1	Rc too large
98	G022.4699+00.1069	18	31	48.02	-	9	15	2.8	T		N		3.8	285	11.77	10.91	0.78	I																										1	Rc too large
99	G022.9084-00.0552	18	33	12.03	-	8	56	12.2	T		N		17.7	35	11.27	9.44	1.67	I	20.17443753209888	0.47305943045898763	34.60296361584283	-0.39703638415716824	49.11675392361934	0.5898615007363054	32.34988771337948	1.907569163491533	25.636370627087643	2.7508100451182393	72.53959448588347	-46.07094234460175	38.678605191557324	-22.25973937758608	102.71548216168532	-87.07909307253277	11.758913792629047	110.93930888719572	19.949049467300647	16.273270072738043	-10.911467072703179	27.184737145441222	21.534422061943147	240.9192757631108	2.2291244233825163	4	
100	G023.0958+00.4411	18	31	46.05	-	8	32	28.7	T		N		6.7	290	9.83	9.16	0.6	I	5.458675830540165	1.326930567997609	288.8247970534106	-1.1752029465894225	2.1780667757314722	1.0100747126943526	6.307249274225976	0.9317187964608944	8.47752132010669	0.0	146.10426482709084	-102.14356757035617	17.935370500782597	-3.550893849846773	nan	nan	0.0	141.0	2.762411724432376e-38	11.316743502359945	-4.319939897122199	15.636683399482145	5.9633122081300245	-1.9813656205780763	-0.023372463129479357	2	
101	G023.1100+00.5458	18	31	25.05	-	8	28	49.1	T		Y		12.7	305	8.98	8.56	0.37	H	7.030921793478909	0.5399309823160863	296.2686715778446	-8.7313284221554	32.737378390351	0.3600723763790735	19.986599873314432	1.7999993422805742	13.650062075770437	1.6676512884940458	117.94570674768772	-106.10586649044447	90.04548662812738	-65.70630417833274	155.36381566558214	-179.22718060465772	12.04982408542048	180.48341832167247	14.162930620435189	19.99307471950317	2.3124815123938243	17.680593207109347	7.24071621520548	243.98268653641136	0.8049852903590522	3	
102	G023.3731+00.4508	18	32	15.05	-	8	17	27.3	T		N	C	6.8	20	13.65	10.95	2.47	H	9.602034874624195	1.0261317307131108	54.352924944910065	34.352924944910065	6.852756459759045	1.1335305494909234	14.926415366751103	1.2699381601452546	14.68849092868932	2.4366152348237744	104.97668509532994	-60.33393309051428	67.46233915196723	-37.95305157705559	124.3800295039691	-122.032254900147	21.46224711239361	138.13775271819958	16.885702685366144	14.121753132151143	-2.6434863363161867	16.76523946846733	9.483466734082826	404.52359997663854	1.4868802635647436	3	improved, Irregular
