Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
635	58.78848686937794	0.0	0.21213101084000272	0.0	2.0	0.1356499994929015	0.07862685093933525	0.025619677023103835	0.0007360186434352291	0.31966816699538336	0.0	0.06180568116591381	0.0	-0.3892134268948723	0.0	1.4857742730606691	0.0	0.022515892669709905	0.0			45.85548758520479	0.0			-45.85548205734455	0.0	-0.2574947043780083	0.0	0.02276602589617564	0.0	1.2282795686826606	0.0	0.003365488432819721	0.0	73.72185258167052	0.0	-1.096032634255451	0.0	1.6330141631187864	0.02295210441091655	-0.007480301491074605	0.0006290785980742217	0.1472398900581178	0.02295210441091661	0.023730938593133757	0.0002001743810551679	1.7085185446648674	0.0	-0.07519833497135696	0.0	0.22274427160419855	0.0	0.07849684710342386	0.0	0.5129711651362558	0.017026365066878282	1.3745302171494878	0.04349791690946947
636	2.4963392927723276	0.0	0.01013807395356717	0.0	3.0	0.43018521939429505	0.18256569928871727	0.03074308141886949	0.0017702110350144135	0.24509641803742907	0.0	0.03948922575882116	0.0	-0.08822397851743798	0.0	0.9637668136010632	0.0	0.027261411628354132	0.0	0.11769346449135197	0.0	0.06272688958671162	0.0	1.0814602780924152	0.0	0.05649316873085586	0.0	0.15116210017856543	0.0	0.07364071027481815	0.0	1.1149289137796285	0.0	0.06840884186864404	0.0	134.0164371741636	0.0	14.292329328147929	0.0	1.6712303745453163	0.15335815534928418	0.08469175114900585	0.014316999386869181	0.7074635609442531	0.15335815534928418	0.0890464673413716	0.013597145562955914	1.8243064450685378	0.0	0.16063951238997679	0.0	0.8605396314674746	0.0	0.16293629891727646	0.0	0.32649953739001675	0.07649585550681913	1.0103550297871897	0.0016913647909424854
637	-0.6409716722098286	0.0	-0.0023724506823804	0.0	0.0	0.6596184430455642	0.1123478437445399	0.059965135780126244	0.0016453205276921643	0.24161624160002765	0.0	0.06298150264198547	0.0	-0.06632047402226951	0.0	0.685591806325328	0.0	0.055683472660833344	0.0	0.30701485993909283	0.0	0.12739436752117655	0.0	0.992606666264421	0.0	0.11458043353274076	0.0	0.24912194684930072	0.0	0.11441854330174625	0.0	0.9347137531746288	0.0	0.09995475938505281	0.0	111.67751532720092	0.0	-0.9586165835438649	0.0	1.4018068022543613	0.0831188464047366	-0.009075239333962724	0.0010194924094621325	0.716214995929033	0.08311884640473668	0.05642264912555405	0.0001639791423908347	1.2037021547352686	0.0	-0.046559015423191026	0.0	0.5181103484099406	0.0	0.07258368304754668	0.0	0.36957153917219676	0.04030739113578365		
639	5.152231385868152		0.017025592579781788		2.0	0.7943140420635352		0.03179650891537991		0.27715440717798223		0.07206671170457095		0.08474841629790886		0.806290795189555		0.029431273019061083		0.3157765879559618		0.09838217814826927		1.1220673831455168		0.09387679769610421		0.3684378933940728		0.11189353438121362		1.174728688583628		0.10795352335517966																									
640	3.5912567398528226	0.0	0.010616330104687344	0.0	3.0	0.5158957689837159	0.12466079639176184	0.04353709502610977	0.0017102921482602743	0.28971791763851074	0.0	0.08582661247834893	0.0	0.012151921665160307	0.0	0.7282548906061638	0.0	0.03945408518079494	0.0	0.2800795082114625	0.0	0.09926729424317167	0.0	1.0083343988176263	0.0	0.09108990541715915	0.0	0.32082877379034386	0.0	0.10971891197911023	0.0	1.0490836643965076	0.0	0.1023797578060542	0.0	129.98720008057185	0.0	1.5279163735919212	0.0	1.4777288173807337	0.10391611692645059	0.010331870151079555	0.001120206808289928	0.7494739267745699	0.10391611692645057	0.04079407922878927	0.0002794289078159581	1.5317306424795802	0.0	0.03201863790481095	0.0	0.8034757518734165	0.0	0.050811593270953616	0.0	0.3779773336546559	0.052156336985902045		
641	12.673947881220002	0.0	0.04402679926066581	0.0	3.0	0.6014606057341642	0.38816716187267536	0.03709394512132855	0.0038938788335262696	0.2526759700092309	0.0	0.04678934812415771	0.0	-0.11414947268013294	0.0	0.9256805220243015	0.0	0.03237047198816752	0.0	0.15661312700442911	0.0	0.03690568905549959	0.0	1.0822936490287307	0.0	0.017725191900921266	0.0	0.0769102613612881	0.0	0.03939171195717342	0.0	1.0025907833855896	0.0	0.02244681523468711	0.0																								
642	57.2102553551313	0.0	0.18552834880294342	0.0	4.0	0.310831785849073	0.045356699658885065	0.01955306514400294	0.0011424343300678176	0.28127535456453895	0.0	0.053827881527512327	0.0	0.16121418644676583	0.0	1.262802285470258	0.0	0.00996516095640814	0.0	0.016678371813786366	0.0	0.02484639260211978	0.0	1.2794806572840445	0.0	0.022760465558761125	0.0	0.03516210247310203	0.0	0.01619344557297436	0.0	1.29796438794336	0.0	0.012764139087214686	0.0	76.38058589523953	0.0	-7.315768861672005	0.0	1.4862913123254307	0.015318699393180094	-0.05849049936638782	0.002840169492199155	0.22348902685517255	0.015318699393180204	0.059334568955431995	0.0028007814228978856	1.4731752021456437	0.0	-0.006985125466611469	0.0	0.21037291667538574	0.0	0.012169486869684575	0.0	0.5040186688404423	0.012139155542804815	1.5732480421266042	0.03957111467944161
643	-11.379043508082765	0.0	-0.025845409931839248	0.0	1.0	-0.14972299627627259	0.22979555220610529	0.19812572216260937	0.030391294182760535	0.10147105871725219	0.0	0.16064883212514594	0.0	0.019164148976328704	0.0	0.8484438276886173	0.0	0.14496597505609693	0.0	0.04370180931185599	0.0	0.1675910433529881	0.0	0.8921456370004733	0.0	0.08409294790990636	0.0	0.26506566679087235	0.0	0.1996145455420583	0.0	1.1135094944794897	0.0	0.13722548184647618	0.0																								
644	19.6420304917005	0.0	0.06883420465829851	0.0	2.0	0.10492638402832462	0.18140639135580977	0.09718543620768927	0.01736815419192665	0.21890331693269294	0.0	0.08394072092544848	0.0	0.006284570549983481	0.0	0.8920541127969356	0.0	0.06457534251251927	0.0	0.1718219829692589	0.0	0.07306211394067104	0.0	1.0638760957661944	0.0	0.034177443334316555	0.0	0.27117811390933655	0.0	0.06683106779106616	0.0	1.163232226706272	0.0	0.017216758158402068	0.0	92.54234098705324	0.0	-9.622474435012961	0.0	1.147558670905935	0.07939950943283555	-0.05312365648281419	0.013582272563876636	0.2555045581089998	0.07939950943283544	0.08404565090866496	0.008781661635334654	1.2218051879738752	0.0	-0.07634370831959482	0.0	0.3297510751769397	0.0	0.09999168295711673	0.0	0.5466224048248555	0.06136772174312802	1.5815472563729933	0.21074811874602162
645	-3.211925557268382	0.0	-0.008034327420667911	0.0	1.0	-0.02402188524990943	0.2849781507723114	0.15866348026690627	0.014460995422077873	-0.07029068804533141	0.0	0.1750253001062861	0.0	0.022580061136073148	0.0	0.6330418330703079	0.0	0.12733438189086954	0.0	0.1501199677017719	0.0	0.1359203267944338	0.0	0.7831618007720799	0.0	0.04754251175922311	0.0	0.3873858878034279	0.0	0.17423901356426028	0.0	1.0204277208737358	0.0	0.11893354882587447	0.0																								
646	0.7415710873071835		0.002880949047727209		2.0	0.5773656085218853		0.07940849599985622		0.19949248822539473		0.10290876612079586		0.020782298627255103		0.8128456430250424		0.07666805913225715		0.2043827431951137		0.09407703619909026		1.017228386220156		0.05452061489838189		0.2995006986059316		0.11559248611954538		1.112346341630974		0.08650798550532784		95.90792762897402		10.650607206321041		1.3304938105931152		0.10266141319152464		0.5176481675680729		0.12813023472072557		1.1632892979909795		0.09635995232338605		0.35044365496593716		0.12313907463868856		0.37205188124922745			
647	1.8406038534539835	0.0	0.008341550115935738	0.0	3.0	0.7866232641326155	0.20248866967447587	0.028900040784362244	0.0014277729229648553	0.34363576573127336	0.0	0.06774828754418956	0.0	-0.2642618682469472	0.0	0.9768504862623585	0.0	0.02750078211306627	0.0	0.40238635173256626	0.0	0.1235327846521495	0.0	1.3792368379949245	0.0	0.12043278568182332	0.0	0.2745437961730497	0.0	0.09155730392008006	0.0	1.251394282435408	0.0	0.08732953042518644	0.0	78.78691140960078	0.0	-0.9417165709009225	0.0	1.377543740909835	0.06498804314313453	-0.012498748043118423	0.0025209001122061675	0.4006932546474768	0.06498804314313456	0.03026603437799048	0.0010359831729915565	1.262243934952844	0.0	-0.06383025181690997	0.0	0.28539344869048555	0.0	0.06950247523535032	0.0	0.3918602673275991	0.04648880015637975	1.9894077735223286	0.30497140700388853
648	26.92326842680085	0.0	0.11587761956265595	0.0	4.0	0.25851786528452897	0.12098624061210697	0.01185137766825662	0.000661893070107815	0.27369650145643826	0.0	0.02002123765683396	0.0	-0.12791611854004473	0.0	1.607015829237974	0.0	0.0071248805382232985	0.0	-0.28039986891643	0.0	0.02540993979222286	0.0	1.326615960321544	0.0	0.02439059485868349	0.0	-0.22465317383506647	0.0	0.008538851719678168	0.0	1.3823626554029074	0.0	0.0047061731806955125	0.0	81.76968326338923	0.0	-7.055237195569227	0.0	1.8532062069063915	0.04610261331547597	-0.05142654208660052	0.007430742528247554	0.24619037766841748	0.04610261331547607	0.051924010692801566	0.007364871715455781	1.8905217294838448	0.0	-0.09717381368074923	0.0	0.283505900245871	0.0	0.09743466522724302	0.0	0.3955599723145937	0.030218852317078174	1.3347383002283901	0.06160143250339086
649	2.559876538171627	0.0	0.009825262565312862	0.0	3.0	0.7206875273171366	0.5191705346541057	0.1381110080181874	0.002248667894050536	0.24472073501757716	0.0	0.15069675784018544	0.0	0.007391695759569397	0.0	0.7567041846628445	0.0	0.13549934371163033	0.0	0.10961014750962128	0.0	0.1370473152903742	0.0	0.8663143321724657	0.0	0.020540070156080455	0.0	0.27371871280021076	0.0	0.15859167621418319	0.0	1.0304228974630552	0.0	0.08240902631472953	0.0	98.64733999188553	0.0	7.379964117821608	0.0	1.3999656341901785	0.3359295791122555	0.0898908977535569	0.054277601161941656	0.643261449527334	0.33592957911225546	0.16642330605465006	0.03258299032454916	1.1589903617128998	0.0	0.06948671040479965	0.0	0.40228617705005537	0.0	0.15227762497873096	0.0	0.3895679395821388	0.1709985240455774		
650	93.03371780780765	0.0	0.33703110674055337	0.0	0.0	0.4147175537430504	0.03426931898171045	0.002170752083758788	0.0003786788344649073	0.29971665136068754	0.0	0.04183725513348735	0.0	0.19264780507572205	0.0	1.7082851417869354	0.0	0.0007628780574982322	0.0	-0.317020525378736	0.0	0.048457301657943416	0.0	1.3912646164081992	0.0	0.04845129617500768	0.0	-0.3366831940504479	0.0	0.060757421024604706	0.0	1.3716019477364874	0.0	0.06075263143790947	0.0	65.28995350716458	0.0	-20.534040947657857	0.0	1.8903900251448067	0.011238142236741896	-0.18707422030005344	0.004491131197207513	0.1821048833578713	0.011238142236741857	0.18707577622867416	0.004491093844003833	1.818390709822496	0.0	-0.13588255049971576	0.0	0.11010556803556076	0.0	0.13588469197535982	0.0	0.41602316874417944	0.007650048724667686	1.5056367135096393	0.01915886157340926
652	0.06861351811641228	0.0	0.0002446127580948769	0.0	1.0	0.10705842267544524	0.0757437524951936	0.13415373836330755	0.007541251230725966	0.04035297669977566	0.0	0.1577589043599219	0.0	-0.016477050019433125	0.0	0.4290693435819711	0.0	0.10714133746219982	0.0	0.47564477170061015	0.0	0.20510705318237413	0.0	0.9047141152825813	0.0	0.17489893387887834	0.0	0.6647498734552557	0.0	0.21796400684744574	0.0	1.093819217037227	0.0	0.1898131768023611	0.0																								
653	4.321511073891128	0.0	0.015584761993142265	0.0	1.0	-0.3258381994936154	0.14458823766651727	0.14136894180950058	0.010704675979052591	-0.04962350814657826	0.0	0.11321198577011336	0.0	-0.0011379943795711994	0.0	0.6767426143549967	0.0	0.04284764706687958	0.0	0.04942005022599289	0.0	0.10539281483829843	0.0	0.7261626645809897	0.0	0.09628979468444193	0.0	0.5291950237718147	0.0	0.12113576765898408	0.0	1.2059376381268114	0.0	0.11330469252049317	0.0																								
654	1.2339443278192261	0.0	0.004698856028729535	0.0	1.0	-0.27752743210091113	0.12257199424058232	0.19434905988783835	0.013038039907080556	0.04955648137001117	0.0	0.19681706186338532	0.0	-0.052650391090581505	0.0	0.7451331538247273	0.0	0.11391962070558027	0.0	-1.06962562846233	0.0	2.4601887660066315	0.0	-0.32449247463760267	0.0	2.457549813208987	0.0	-1.046316397922486	0.0	2.320577148321318	0.0	-0.3011832440977589	0.0	2.317779243441747	0.0																								
655	-3.351760379056225	0.0	-0.01148969656777112	0.0	1.0	0.2730968774242986	0.08311243971937408	0.15618295232809087	0.004369740730100281	0.14369423306919307	0.0	0.16304806308806571	0.0	-0.1353259128888138	0.0	0.6973792925588254	0.0	0.14439015293112384	0.0	0.2809138692046322	0.0	0.1607912451540736	0.0	0.9782931617634575	0.0	0.0707482031907812	0.0	0.3899997951794046	0.0	0.1775172592077026	0.0	1.0873790877382299	0.0	0.1032659723875263	0.0																								
656	2.425622319530245	0.0	0.01048310510578609	0.0	3.0	0.26149147672944145	0.06586506370608214	0.017600483622602872	0.0026856703744253963	0.29552431821025066	0.0	0.016090267886049933	0.0	0.18205923133550964	0.0	1.1196070777617901	0.0	0.0038869479139406727	0.0	0.030415430258523002	0.0	0.023478124803155854	0.0	1.150022508020313	0.0	0.023154135271844515	0.0	0.1470476246587217	0.0	0.033666073655570505	0.0	1.2666547024205117	0.0	0.033440935263485246	0.0	104.92602684719185	0.0	-1.5690343771411221	0.0	1.5211152295606667	0.0377445181960513	-0.009753911080042518	0.0008836079420677621	0.4015081517988767	0.037744518196051166	0.010503281631245476	0.0008204228312238057	1.6226604263201339	0.0	0.0979582208052357	0.0	0.5030533485583437	0.0	0.09803530684102028	0.0	0.6452198135512753	0.023190110509700747		
657	0.10514792443595392		0.0004090558667051432		0.0	0.03748066416230962		0.17844348085425818		0.17642992884254974		0.15514630451837466		0.01868241821368138		0.752340060110229		0.1292798629998936		0.31741038005531214		0.1908207728502995		1.069750440165541		0.14035413914065498		0.21370380440960204		0.1761460950014732		0.9660438645198312		0.1196418146259775																									
658	86.91945442540258	0.0	0.30241952801308014	0.0	3.0	0.16709982552139335	0.055465073287279704	0.07116838822516507	0.0018454143092147533	0.13756044503078357	0.0	0.08475790131921342	0.0	-0.023970849221253563	0.0	0.9287719376815396	0.0	0.05923185692673306	0.0	0.1866688647358774	0.0	0.06024950959331279	0.0	1.115440802417417	0.0	0.011026809658541949	0.0	0.24016372890703772	0.0	0.061205320933766495	0.0	1.1689356665885773	0.0	0.01541682313631383	0.0	107.56572712279343	0.0	15.37368230362965	0.0	1.2947008264892037	0.03246635650539488	0.0811869909005105	0.006498530138534155	0.365928888807664	0.032466356505394964	0.10054606080931612	0.005251278630791932	1.3319903234909647	0.0	0.11228506263610709	0.0	0.403218385809425	0.0	0.12695017985880708	0.0	0.4759685959335023	0.02326369702801919		
659	0.9008597402490363	0.0	0.003840142464483293	0.0	3.0	0.9209863162177706	0.14463234960119567	0.04517428631649195	0.0004310393586482395	0.4442686941643568	0.0	0.07736880804917579	0.0	0.037321699856435464	0.0	0.7793707430792486	0.0	0.044483086647449065	0.0	0.33132175434871675	0.0	0.09923022091521999	0.0	1.1106924974279655	0.0	0.08870113722607449	0.0	0.4248796821286245	0.0	0.12199335692863866	0.0	1.2042504252078732	0.0	0.11359416418563838	0.0	118.76179507500929	0.0	-5.173858197597227	0.0	1.7789227405053178	0.1256391915987549	-0.05441582243698493	0.004802215641544381	0.9995519974260691	0.12563919159875506	0.07032657425186843	0.0037497733037412076	1.6425306893478513	0.0	-0.05692904101882671	0.0	0.8631599462686025	0.0	0.0722472193859924	0.0	0.2599924364364689	0.04906374235777658		
660	-4.937444920970207	0.0	-0.01843990026671246	0.0	1.0	0.16874772420340242	0.08591455891154036	0.1881211493821143	0.0008033839499887468	0.45133140023287943	0.0	0.18732075232406442	0.0	-0.6294460154643998	0.0	0.840899484316575	0.0	0.18483178799453281	0.0	0.2850736190160369	0.0	0.21803044803456828	0.0	1.125973103332612	0.0	0.11564811462751422	0.0	0.31906685268090496	0.0	0.22217818384501445	0.0	1.15996633699748	0.0	0.12328972188878162	0.0	103.9449837254769	0.0	-14.802642381651651	0.0	1.188671412024055	0.04816998790565461	-0.08057950631603113	0.009878873742569964	0.34777192770748	0.04816998790565464	0.20176765675982378	0.004010138648895855	1.6533397670260868	0.0	-0.2800282425386799	0.0	0.8124402827095119	0.0	0.3355273557737993	0.0	0.6347969886196954	0.015936144267600042	1.2568860322948014	0.03388466199441917
661	-0.13154079831606602	0.0	-0.0005091672960660177	0.0	1.0	-0.151964522589413	0.11356391993793129	0.1390909856633439	0.018273356328609488	-0.04600859089844086	0.0	0.118965960754008	0.0	-0.00335876578587887	0.0	0.7874644102448647	0.0	0.0800710941324661	0.0	0.051201636818118255	0.0	0.19724730620737937	0.0	0.8386660470629831	0.0	0.18026402772183206	0.0	0.3514459338130968	0.0	0.2142009321899024	0.0	1.1389103440579615	0.0	0.19867224072691414	0.0																								
662	13.368245826941171	0.0	0.061738450480136646	0.0	4.0	0.4386585206806401	0.03388543151207024	0.01050660418844517	0.00016658390400235568	0.23522872275698403	0.0	0.03125137262787556	0.0	0.15067798618138442	0.0	1.8770443584398502	0.0	0.009324498527711032	0.0	-0.2368632408442232	0.0	0.01026198754222586	0.0	1.640181117595627	0.0	0.00428510391046863	0.0	-0.32087737864447236	0.0	0.052381655670422016	0.0	1.5561669797953777	0.0	0.05154504416509283	0.0	103.08513949300959	0.0	-9.52030720794761	0.0	2.3733859551436898	0.020710228656645444	-0.0746659387416894	0.0030665905574375207	0.49634159670383937	0.020710228656645572	0.07524656822063891	0.0030426888813294773	2.287294559986817	0.0	0.007807037526636986	0.0	0.41025020154696695	0.0	0.012161254365220857	0.0	0.35156048686477126	0.01068063311686124	1.4281856208302048	0.0192423767878882
663	4.345158396753132	0.0	0.01600346753042225	0.0	2.0	0.7871917869921209	0.1864578826973825	0.03665710182684079	0.0019086747679117576	0.3340484236468799	0.0	0.0619339190043405	0.0	-0.05552049961876454	0.0	0.7909582541035481	0.0	0.034397817027759466	0.0	0.32671653522014854	0.0	0.11241823690763308	0.0	1.1176747893236967	0.0	0.10702639942157026	0.0	0.21860112372757992	0.0	0.08332931628157592	0.0	1.009559377831128	0.0	0.07589838691091988	0.0	106.04741849560658	0.0	-13.224735439144908	0.0	1.5572124191034167	0.1344678086188358	-0.14556457147181487	0.02489164622227986	0.7662541649998688	0.13446780861883587	0.1496552338278908	0.024144191011640715	1.3943989544083566	0.0	-0.1660968485754843	0.0	0.6034407003048085	0.0	0.16962126318060064	0.0	0.255830817626761	0.0659592087430827		
665	0.47450090936309214	0.0	0.001839637036983602	0.0	1.0	-0.14398012910927943	0.13080779229793318	0.1733907807304436	0.013990264688925794	0.0980924211042055	0.0	0.13993908209174327	0.0	-0.014867972310027113	0.0	0.7940763325404435	0.0	0.11504402294927002	0.0	0.1666647122497719	0.0	0.15311089724691646	0.0	0.9607410447902153	0.0	0.10103375495052952	0.0	0.2973153064213358	0.0	0.17449515886689318	0.0	1.0913916389617793	0.0	0.1311999742821245	0.0																								
666	2.8783306654948446	0.0	0.01125504580554088	0.0	2.0	0.11635616754483047	0.14088041259778006	0.0816105672190729	0.006245890630992502	0.24171299166363214	0.0	0.11251268325092494	0.0	0.026173402359274237	0.0	0.7890151765352594	0.0	0.068308609256469	0.0	0.2791758921852712	0.0	0.11485325103982784	0.0	1.0681910687205307	0.0	0.09233202681553541	0.0	0.37849694658035055	0.0	0.13621375825850907	0.0	1.16751212311561	0.0	0.11784787584150419	0.0	98.48854155850368	0.0	-12.45987364770896	0.0	1.0809459542710598	0.06986828758843781	-0.0660132832945396	0.01359863283571151	0.2919307777358004	0.0698682875884378	0.09532012631815578	0.009579279610382276	1.1931328527697065	0.0	-0.09758838327764459	0.0	0.404117676234447	0.0	0.1191199338872274	0.0	0.6305301933156631	0.05216804029182305		
667	26.361398981671886	0.0	0.09446200081418991	0.0	4.0	0.5367447323264473	0.07396449461365678	0.011954319543799654	0.000834246555142139	0.3420072837786539	0.0	0.0405456525871822	0.0	-0.04353859638453091	0.0	1.111520443426413	0.0	0.00920276377855122	0.0	0.0992642975653294	0.0	0.009225674953574948	0.0	1.2107847409917423	0.0	0.000649782413740032	0.0	0.1486929849689611	0.0	0.02456858841377443	0.0	1.260213428395374	0.0	0.022779918250108732	0.0	103.97848829463392	0.0	-2.0534904999612777	0.0	1.6723514550121186	0.046824804050725956	-0.018247737388159043	0.0016068411504506909	0.5608310115857055	0.04682480405072592	0.020445496168190063	0.0014354927948678105	1.6536001387876178	0.0	-0.04228917011016009	0.0	0.5420796953612047	0.0	0.04327891830637489	0.0	0.39807110102997484	0.028922547785353414	1.4200198795192251	0.039736128543270244
668	-0.306386812303831	0.0	-0.0010527159567835654	0.0	1.0	0.3450629481985634	0.13223747489178472	0.08320626142051143	0.026025077776550633	0.4067935310917228	0.0	0.12948843259482698	0.0	0.00647004863787968	0.0	0.46522114070137743	0.0	0.0	0.0	0.4251580390615836	0.0	0.1573022519019379	0.0	0.8903791797629611	0.0	0.1573022519019379	0.0	0.42615982177270767	0.0	0.1574401366461476	0.0	0.891380962474085	0.0	0.15744013664614756	0.0	113.54842342918478	0.0	1.011421373912711	0.0	0.9745483432747056	0.08867071688273444	0.006615761093155096	0.0011092656098414821	0.5093272025733282	0.08867071688273444	0.006615761093155095	0.001109265609841482	1.1981619864981121	0.0	0.016955418068241152	0.0	0.7329408457967347	0.0	0.016955418068241152	0.0	0.5015386888508364	0.055934194142587254		
669	1.5953704334078624	0.0	0.005352474718683614	0.0	1.0	0.17637392854304457	0.031930510907697086	0.11063169399670385	0.0023608686175557603	0.15271851680465995	0.0	0.10252284884845039	0.0	0.047076271463101296	0.0	0.8300127882556201	0.0	0.08449801898201081	0.0	0.28147443514878656	0.0	0.13169515477452737	0.0	1.1114872234044066	0.0	0.10101335841957965	0.0	0.4151052789535174	0.0	0.15653745296502494	0.0	1.2451180672091375	0.0	0.13177275503264374	0.0																								
671	-0.1789257600164542	0.0	-0.0006274962344976679	0.0	2.0	0.6673503904901548	0.22879343289091555	0.1531673035013842	0.004843966432089718	0.3511669608046844	0.0	0.16915692881601427	0.0	0.14395476869373539	0.0	0.597666439162164	0.0	0.14876556444751082	0.0	0.4476957915271666	0.0	0.1934838013080162	0.0	1.0453622306893304	0.0	0.12371252241876486	0.0	0.4128337604759527	0.0	0.18858605314620566	0.0	1.0105001996381167	0.0	0.11590300373966589	0.0	89.65195748874265	0.0	39.406185703303855	0.0	1.2312654884756302	0.17240808704960633	0.3228228363437757	0.040151928402733156	0.6335990493134663	0.17240808704960642	0.35573203263447195	0.036234293655577565	1.323801194711189	0.0	0.3565887940268098	0.0	0.7261347555490248	0.0	0.3863764500987103	0.0	0.7570859697457403	0.008766490408701493	1.5859275809465807	0.06136994707785097
672	1.0535276410573493	0.0	0.003443210220667683	0.0	3.0	0.10273484697526698	0.19366370339665037	0.13762257432381916	0.012344481626223102	0.3015791377201976	0.0	0.13079125880232303	0.0	-0.16276357329062158	0.0	0.98453150013827	0.0	0.12404661185838751	0.0	0.19450052083751376	0.0	0.1604095045362496	0.0	1.1790320209757839	0.0	0.10170372280314836	0.0	0.30032975078860413	0.0	0.17729297605605734	0.0	1.2848612509268742	0.0	0.12666979689439894	0.0	122.51207776153053	0.0	0.13375611882239014	0.0	1.385282045052665	0.12251422998108039	0.0005734254538011303	0.00019631611300828208	0.4007505449143954	0.1225142299810803	0.12404804078726463	8.501087000495642e-07	1.7024668457686547	0.0	-0.0866947419754059	0.0	0.7179353456303849	0.0	0.15133915620132038	0.0	0.6584678394469283	0.08185238309081772	1.2639754240987078	0.1101829231505439
673	2.1596100462443886	0.0	0.007855711552464775	0.0	2.0	0.23289019597159902	0.06923655576906859	0.1192557919503306	0.0010585888342675368	0.18583997522844883	0.0	0.12455543829248182	0.0	-0.09848691318304269	0.0	0.8695494583395308	0.0	0.1135857348156853	0.0	0.19571336246364757	0.0	0.14599494339692995	0.0	1.0652628208031782	0.0	0.09172134072206746	0.0	0.4408856553636477	0.0	0.18484353102323028	0.0	1.3104351137031782	0.0	0.14582664985357346	0.0	101.13271318894267	0.0	-3.67625103858947	0.0	1.2320964305856996	0.03732182190717229	-0.02254693541529876	0.0021914192332816293	0.36254697224616866	0.0373218219071724	0.1158151871180101	0.00043719886518552226	1.2453592845533228	0.0	-0.07665895289828173	0.0	0.3758098262137921	0.0	0.13703398926208113	0.0	0.45864995087257804	0.024598967435711796		
674	-1.858135150469933	0.0	-0.006374492838202683	0.0	2.0	-0.03193065889080861	0.13743123429176118	0.11171581236546213	0.014292515095095574	0.08612094333998992	0.0	0.10997122045386017	0.0	-0.0716421047609875	0.0	0.904694685570078	0.0	0.0850936500866077	0.0	-0.016574547589989955	0.0	0.09142733473147686	0.0	0.888120137980088	0.0	0.03343692944992842	0.0	0.36316849755234437	0.0	0.16427549332551714	0.0	1.2678631831224225	0.0	0.1405187120005019	0.0																								
675	317.26172749074715	0.0	0.9111222643902228	0.0	4.0	0.5377477224933712	0.018612041795276413	0.005665618654259308	0.0007414429140758292	0.366509308877953	0.0	0.042056355520328374	0.0	-0.1807028645607515	0.0	1.39664145311727	0.0	0.002988720563476726	0.0	-0.031834225971078454	0.0	0.007059858882547061	0.0	1.3648072271461913	0.0	0.006396026644326148	0.0	0.03838168677104929	0.0	0.02714069164770225	0.0	1.435023139888319	0.0	0.02697563145709672	0.0	81.03436653760878	0.0	2.451473798549614	0.0	1.7390736032664484	0.006908953274433558	0.024618841798991098	0.0005066401838975143	0.34243215014917827	0.006908953274433607	0.02479964363878913	0.0005029220168061575	1.7125914496452552	0.0	-0.01695493907154109	0.0	0.3159499965279855	0.0	0.017216341351350445	0.0	0.4381368925567486	0.0050656202091225976	1.7589938257128974	0.021962774846474332
676	180.0887953144519	0.0	0.4686213853422571	0.0	4.0	0.47839999466296906	0.12394467489563943	0.005630112715704481	0.0019539546679319493	0.28243295075895714	0.0	0.02917705689866713	0.0	0.055224401184445084	0.0	1.6593343245875953	0.0	0.001928190560357156	0.0	-0.32032854769136726	0.0	0.016965885360397576	0.0	1.3390057768962282	0.0	0.016855958804680982	0.0	-0.1937197745303695	0.0	0.042362327484811	0.0	1.4656145500572257	0.0	0.04231842236063773	0.0	65.32830681051558	0.0	2.6099477318211157	0.0	1.8264065275740267	0.02734914173586862	0.026319704806529034	0.0026477166875120994	0.16707220298643133	0.02734914173586859	0.02639070130495655	0.0026408143660609316	1.7887106417597052	0.0	0.036467400524552974	0.0	0.1293763171721099	0.0	0.03651834086942091	0.0	0.5261913144644653	0.02151567694766003	2.637858547464243	0.3660760119774516
677	107.8705445979739	0.0	0.36414408132252873	0.0	4.0	0.4196994364888817	0.02094497341561037	0.0209039010465155	0.0004578391879573028	0.42520409929758535	0.0	0.05335600752578049	0.0	0.0883296694208122	0.0	1.593329779018313	0.0	0.020143457472437887	0.0	-0.17422883219543137	0.0	0.0263726626468286	0.0	1.4191009468228815	0.0	0.01702229291662891	0.0	-0.11283955292066937	0.0	0.02444292456752552	0.0	1.4804902260976436	0.0	0.013845493218727488	0.0	75.28142737539548	0.0	-1.3230163037134162	0.0	1.8401187132591534	0.006609612823872621	-0.011998612132873907	0.0002614761409441136	0.2467889342408407	0.006609612823872601	0.023446942436803914	0.00013440018111015247	1.8871940673479226	0.0	0.00598995453831673	0.0	0.2938642883296096	0.0	0.02101519531945908	0.0	0.5599953018721092	0.005075040084226806	1.5946462337497718	0.018670936642238196
