Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
56	G015.2977+00.3178	18	17	17.22	-	15	29	25.8	T		N	C	28.0	20	8.95	8.58	0.33	I	29.512189656926104	0.48080994986495895	351.8513038632909	-28.148696136709077	69.53292084727515	1.5267752234758465	71.73334747462262	0.7457544015915146	53.84473801117037	22.218415308590505	60.0549138436196	-88.28543525354468	33.78624682608	-63.52591709301629	96.19480184364164	-88.28543525354468	-20.47170760205896	910.5357194164707	36.07359989421194	43.8088215958704	-9.245645596641992	53.05446719251239	32.140175518768146	7.488353669366314	0.023820706210732952	4	STAR
57	G015.3315-00.3692	18	19	52.02	-	15	47	9.4	T		Y		5.3	115	10.64	9.79	0.77	FH	6.754059185659127	0.7858645803024761	123.19978883834531	8.199788838345313	17.139329095843504	0.8134644133632094	9.504003124370557	1.820381793988198	11.003582724718404	1.2646610875866	nan	-137.59235507748036	34.776831317998926	-58.86015041842967	nan	nan	0.0	141.0	15.010177646808735	25.833573356850327	4.482177518185665	21.35139583866466	7.038870340704452	17.45392049063605	0.0401963444430438	2	too small
58	G015.3322-00.2538	18	19	26.74	-	15	43	51.0	T		N		6.5	175	10.58	9.89	0.62	I	7.025604091956559	0.68432242287922	157.22020193059905	-17.779798069400954	13.108311547877214	0.7564146408189784	13.070408520512617	1.2078439798021559	8.039328982459576	0.7141367743022727	156.68698773726322	-158.68641069750643	10.81123089323819	-74.76786059809059	156.68698773726322	-158.68641069750643	7.706138160402642	201.9836108032357	15.991885088240966	33.11502192474106	8.838954692730088	24.276067232010973	7.6283040217921	7.66461005292667	0.01873867057275862	2	too small
59	G015.8313-00.7623	18	22	17.11	-	15	31	48.4	T		N		4.7	260	9.98	9.12	0.78	I	5.6731102984327455	1.3483413596725078	260.54409196078706	0.5440919607870569	53.618194871546706	1.1640852924347922	9.570952794115389	1.1145990195700484	8.708220678495175	2.0359923904899717	nan	nan	10.151425273644804	-65.9289915471638	nan	nan	0.0	141.0	14.445044455296939	23.736177525448156	5.075668808301221	18.660508717146936	4.560251874006222	11.996501839948017	0.030132136880289897	1	too small
60	G016.4391-00.8109	18	23	38.7	-	15	0	58.1	T		N	C	9.7	15	10.36	9.32	0.94	I	7.394023704497694	0.18316658641115957	8.686993664046549	-6.313006335953451	16.765673266133234	0.7299401921722729	16.140779321135224	1.3180669227608004	13.030832077219321	1.74492059801602	109.89707659239247	-130.16294761782456	80.1928618670351	-92.56650534616676	145.23725146037526	-139.29466396684944	-5.740749591493413	986.7456180490658	13.947539264786789	27.98306769795348	5.066777805611591	22.91628989234189	6.852275010070076	3.7152080585493623	0.009013153852801306	3	
61	G016.8118+00.6679	18	18	58.73	-	13	59	28.7	T	HD168183	N		23.1	355	7.44	7.34	0.08	FH	17.3394009563371	0.6156379197417312	351.81327620341995	-3.186723796580054	56.03462177024354	1.1725531570808945	41.366742311361904	5.461862279954622	49.591352864905296	10.352284655215847	79.27508969046471	-89.46347530714411	54.07491882798735	-69.04416348969949	94.41885477298672	-103.45637322160238	-7.1150044436370745	176.96454555399254	42.46184082127172	52.531246800532244	3.907275294256081	48.62397150627616	19.929496058654262	91.31622676681269	0.2040415638801004	4	
62	G016.8760+00.6456	18	19	11.09	-	13	56	43.0	T	BD-13 4936	N		5.5	345	8.43	6.79	1.49	FH																										0	missing
63	G016.8930+00.6800	18	19	5.58	-	13	54	50.6	T	BD-13 4934	Y		3.5	300	8.64	8.57	0.05	FH	5.863197428692315	2.735532416324047	302.83207382525467	2.8320738252546676	2.936373934126445	1.2925363266716134	6.470798127512767	2.4390850477897756	4.893867518966636	1.8213889013180806	nan	nan	22.025376012092238	-101.76391621287001	nan	nan	0.0	141.0	14.48789598278647	20.292582411118502	0.06768361288485991	20.224898798233642	8.719327419330272	-32.241580122536085	-0.04310397507136812	0	missing
64	G016.8993-01.1152	18	25	38.9	-	14	45	5.7	Pe15	BD-14 5040	-		24.0	120	7.89	7.6	0.25	I	27.959180398106056	0.09240245850027358	123.43793987370792	3.4379398737079185	75.60320985242298	1.1007152336429489	58.33597697829779	5.652397938904051	53.887958742816146	2.0563050741788094	66.70152562757514	-67.5531969686499	16.923209831778223	-50.349496236300354	101.91932449659268	-99.97646779768527	-3.0277020760284943	136.3739380927988	34.47732415595016	34.6277205428316	-12.631033599021912	47.2587541418535	26.834201969802173	314.8209451509163	0.939097092308006	5	
65	G016.9278+00.6323	18	19	20.04	-	13	54	21.3	T	BD-13 4937	N		4.2	330	9.52	9.28	0.21	FH																										1	way too small
66	G016.9848+01.7482	18	15	23.97	-	13	19	35.3	GB08		-		61.0	320	7.68	7.25	0.38	I	62.50431626277348	0.5274148322146885	321.0271279697241	1.0271279697241198	83.54875201095872	1.7963882686337695	146.69296026147086	25.83938429368449	107.75702894493057	4.229325963385325	78.78264108358371	-73.21184263873116	38.385024289107776	-31.18094279142042	102.77198421442716	-105.15839258043422	3.961481994816326	146.2674202682957	50.88490602968305	63.032593230850615	-31.59506832577364	94.62766155662425	65.92317968073594	184.00562041681695	0.5083990645746883	5	
67	G017.0826+00.9744	18	18	23.65	-	13	36	27.9	T	ALS 15348	Y		7.5	300	8.77	8.58	0.16	H	6.3743443430634095	0.9366611806827048	300.3445699444695	0.3445699444695265	84.60420232406655	1.3828289877572968	12.41854127004963	1.3515274992805384	14.02101265335822	2.219126187841172	108.27181037924765	-99.82110598502297	72.13986278480724	-55.741097069031525	nan	nan	0.0	141.0	13.014361891719922	22.171024141268347	4.446423261593374	17.724600879674973	6.86056275345007	24.10208839426091	0.027721825931299997	3	
68	G017.1263+01.0462	18	18	13.14	-	13	32	7.0	T		Y		1.9	145	10.89	8.89	1.82	FH	3.9486545662248114	0.9426701892759315	151.8803208658154	6.880320865815406	6.1029692590763975	1.014227178157124	3.298721936394004	1.2509720484795328	3.130881571230228	0.0	nan	nan	nan	nan	nan	nan	0.0	141.0	2.762411724432376e-38	22.529498048850247	5.778344071944313	16.751153976905933	3.3103647473118096	1.2411708032117286	0.0019422314224134313	1	way too small
69	G017.2748-00.4885	18	24	5.08	-	14	7	36.5	T		Y		7.6	40	9.19	8.95	0.21	I	5.192827193770915	0.4408503232790828	33.957057193299015	-6.042942806700985	36.297887334070616	0.6300523531870695	14.744741839022646	1.8118154365466104	10.966208465462437	1.3859994653403414	131.3472250753546	-125.83508385816396	81.27907214795786	-72.09683589445785	140.44175543648396	-145.91355963482175	1.8810378347263754	337.36144128973393	15.829295968926628	26.40713398707736	7.022339631283611	19.38479435579375	7.252891276668314	1.4762365220902705	0.0042430126788316055	3	
70	G017.7109-00.3881	18	24	33.59	-	13	41	39.8	T		Y		2.1	40	10.78	9.73	0.95	I	3.6655967328377725	1.7834204837251584	32.43020127701219	-7.569798722987812	2.4179694426058918	0.9846664272742013	2.9027827367846246	0.0	4.392216831031839	1.0691515574781507	nan	nan	nan	-122.69799733879273	nan	nan	0.0	141.0	2.2638860679627726	17.603911443955706	2.6532516294123596	14.950659814543346	2.001640263606426	-0.24086543261553076	-0.0006490289637962424	1	way too small
71	G017.8231+00.4343	18	21	47.33	-	13	12	34.7	T		N		5.2	330	13.56	11.86	1.55	I	4.768358872650854	0.9409043082524398	336.796808012181	6.796808012180975	14.721512009389231	1.2437768147281234	9.796729329064286	1.2133293255049418	10.236086737722564	1.8385843239288275	nan	-125.38559496200034	46.15533995074014	-65.76575790631142	nan	nan	0.0	141.0	9.166079250038234	20.983672533502983	4.179281255781607	16.804391277721376	5.123177985290299	0.4930896235996798	0.0014821769504172772	1	way too small
72	G018.2660-00.2988	18	25	18.13	-	13	9	43.0	T		Y		15.2	330	9.77	9.23	0.48	FB	14.062740379426147	0.2681083082724971	338.1067446460005	8.106744646000493	25.629692353629387	1.1933696501205167	22.85274926908213	0.9454480730317933	26.417523187246587	1.9644002692876426	121.40943829699438	-116.63903850273218	102.27119054634909	-100.8437273224371	153.32369014724168	-129.6191350217434	3.3912783270932287	1823.2944592207803	75.49616385015676	61.567081177928486	22.661063021831538	38.906018156096955	15.563544977616882	713.2903104678295	1.0439448354269607	3	
73	G018.3242-00.9253	18	27	41.51	-	13	24	8.7	T		N		7.1	20	10.75	9.47	1.16	I	4.852627822132455	0.8797254174575599	23.340716856802608	3.340716856802608	79.28854354574065	1.1203334989735858	9.925891838347784	0.0	12.536827113449352	1.0607758702697632	124.30456664653747	nan	56.803660809430326	-114.58855139298419	nan	nan	0.0	141.0	10.10705747786945	29.13320912917674	9.051736387696156	20.08147274148059	5.705955749578483	3.2677553229707788	0.008583009479532954	1	way too small
74	G018.5647-00.5084	18	26	38.14	-	12	59	43.8	T		N		5.0	230	12.05	10.52	1.39	I	5.863690783859894	2.369824272611178	267.32934294238026	37.329342942380265	3.9128031663309377	1.4366256041605991	7.720725865476998	1.5142645061196467	6.233073823794058	2.3523827757374356	nan	nan	75.907672194481	-79.03723641240887	nan	nan	0.0	141.0	12.348799521266242	18.487984387426938	0.8509700537883482	17.63701433363859	7.800741312425601	4.611968413509184	0.012293501624326188	1	way too small
75	G018.6445-00.6650	18	27	21.43	-	12	59	52.2	T		N		2.8	90	13.56	11.27	2.09	I	4.259786382359923	0.0	85.68857824569932	-4.311421754300682	10.501204322520543	1.2395281958921631	7.036259651711094	1.9602230481491922	6.915074989778202	2.058129075789446	nan	nan	89.88085306621764	-79.40697357116234	nan	nan	0.0	141.0	9.765362788240587	20.626121963308478	3.987844442995968	16.638277520312514	3.811123431747395	-0.04211426432878583	-0.00012230120149016421	1	way too small
76	G018.9724+00.3004	18	24	29.04	-	12	15	26.5	T		N	C	22.1	110	8.24	7.66	0.52	I	24.58155994516893	0.4274246898631227	102.77343252107893	-7.226567478921069	67.92093781133103	1.1405589132382516	55.41309982827045	4.044466389061674	50.88905552415248	6.146336176926481	82.68351506947675	-75.79035416976026	49.26797700087843	-44.82203474289675	109.75209768197223	-101.89638381555638	3.9324395010677224	163.6808997824011	43.915842993375314	102.91830277846687	48.66269789540115	54.255604883065715	25.142118701677912	28.923170523864876	0.08987645907729011	4	
77	G019.0322+00.4252	18	24	8.83	-	12	8	46.1	T		N		6.9	140	10.41	9.23	1.07	I	5.7633115197864955	0.5216596889380067	148.3916091309343	8.391609130934313	7.836899549494099	1.498573339060221	9.473600302608432	2.804613716583447	10.392811025738123	3.095434742958354	171.51395071297117	-146.72740157857356	82.2587649358386	-92.43311961362635	171.51395071297117	-146.72740157857356	-24.26078019981252	220.1307167459223	10.539005067052551	36.09228655222566	11.29818225842348	24.794104293802178	8.601338624064095	1.0018177250579592	0.003023484075286552	1	too small
78	G019.0965-00.7074	18	28	22.32	-	12	37	2.9	T		N		6.5	280	11.44	10.58	0.78	FH	6.792969698833464	1.7388192966636047	287.2702695782336	7.270269578233581	11.635454211852052	1.2512601004903912	10.901802538054879	1.6261496553723929	10.626913534989388	1.0971148421826358	nan	-130.6839550942976	73.15781733806193	-15.3669190274872	nan	nan	0.0	141.0	14.063053932102504	25.091110754030638	3.497759377383317	21.59335137664732	12.107999188976482	-3.3371273831956216	-0.00928579534593867	1	too small
79	G019.3616+00.4490	18	24	41.48	-	11	50	37.9	T		N		5.6	325	13.15	11.77	1.25	I	5.613554035234383	1.911597295675889	325.2118700861249	0.2118700861249181	12.453626972372223	1.13722422503119	6.994252097414769	1.7403129532504624	8.393340362905752	2.6768216898367303	110.74640113289254	nan	63.4277630574133	-84.84165977582609	nan	nan	0.0	141.0	11.417726899689185	20.615583500500286	3.162151205750538	17.453432294749746	2.786363868952435	0.323472171034876	0.001005282674869566	1	way too small
80	G019.7159-00.2596	18	27	55.07	-	11	51	39.1	T		N		9.6	200	12.56	11.41	1.04	I	6.0310879898679595	0.24076014695941206	212.77243389969726	12.772433899697262	32.34017405707161	0.8046558227613111	7.7476788638161285	0.181786475973452	17.137791444376294	1.7083292346973922	122.49594006231916	-129.83258911253654	59.68995606028574	-94.75291245132111	168.13916502874395	-133.7099252081999	-14.341307759639166	194.2287136113137	15.409325784898734	23.495729992032693	2.8713416954540847	20.62438829657861	7.9155529204372375	4.449948919538376	0.01177110681359624	2	small, asymmetric
81	G019.7211-00.2822	18	28	1.02	-	11	52	0.3	T		N		3.1	210	13.12	11.42	1.55	FB	4.463765745634355	1.439020633981701	188.20642847017734	-21.793571529822657	10.623703552948871	1.2952313446023003	7.832615830352164	1.2678864984135632	6.43206921754399	1.6669980129890871	nan	nan	104.73076949576733	-87.73777664760229	nan	nan	0.0	141.0	1.488513937124468	19.10256834023089	1.3523505590832379	17.75021778114765	4.940961680432266	-0.0811630658385873	-0.00023959373732054736	2	way too small
82	G019.7815+00.2865	18	26	4.07	-	11	32	54.5	T		Y		7.2	335		10.78	-99.0	I																										2	too small
83	G019.8107+00.0965	18	26	49.02	-	11	36	42.5	T		Y		5.6	69	11.31	10.51	0.72	I	9.96108722094063	0.7473180202381242	69.5460395739409	0.5460395739409023	23.34462777617656	1.2107572702678473	15.318640229731463	0.861866525113834	15.523625315955499	0.720377372484904	18.569035307178552	-60.93962327010411	7.222140390386372	-45.69244864432204	34.07714970043793	-71.63100427715415	0.0	141.0	14.773868641636327	33.46750997374376	-0.2821209869282697	33.749630960672036	9.153867153029491	1.393857689677274	0.0042708331933008605	2	too small
84	G019.8405+00.2998	18	26	8.06	-	11	19	24.2	T		N		8.7	100	12.12	10.76	1.24	I																										0	missing
85	G019.8414+00.0494	18	27	2.1	-	11	36	21.5	T		Y		6.0	103	9.47	9.16	0.27	I	21.628056581918543	0.3775281118368703	101.58398932660293	-1.4160106733970679	44.998768473512754	1.071575030529664	45.469002704407146	13.886320487123015	33.559614688966796	1.0017395745166533	82.87890948708397	-89.37171650066887	41.06351618770728	-47.57560970822159	159.0443110126862	-149.56286816379293	1.3946274332598456	143.9287299796898	30.099120554345276	34.41937395793363	-7.299980087488933	41.71935404542256	21.11338884481073	5.9060981942678135	0.01761512346307525	3	
86	G019.9660+00.4735	18	25	45.03	-	11	17	52.9	T		N		3.2	25			-99.0	I	6.198456678994046	2.3192418689181533	52.79755870045364	27.797558700453642	6.117495002078808	1.5120431009061723	7.393643105881807	0.7443226321716878	7.459713190754793	1.7841720736474125	nan	nan	101.63792540203862	-38.102354580395684	nan	nan	0.0	141.0	12.3461248117374	29.48909000312998	11.453540159651197	18.035549843478783	10.4861565607944	-4.213701958010693	-0.012144492222669867	1	way too small
87	G020.0985-00.7442	18	30	24.05	-	11	44	45.3	T		N		11.2	70	12.35	10.29	1.88	I	17.11726431477016	0.4657143762883167	61.510726201308564	-8.489273798691436	35.14961103893229	0.8159494796742782	29.505416766525116	1.9690026260092806	27.042996038117877	1.869501258182725	76.39540110659246	-68.38785238552124	50.76670914327198	-30.770877367865225	100.94658734823642	-98.67188443455666	5.152686705210494	147.42400904432913	46.592227768437525	36.06214272252252	0.879049213676403	35.18309350884613	17.600366236573933	25.14778096468167	0.08241063565492034	4	
88	G020.3592+00.1900	18	27	31.05	-	11	4	56.1	T		N	C	5.4	170	13.62	12.1	1.38	I	9.259112177234927	1.2623219740594314	218.66923561770784	48.66923561770784	14.190020240470625	0.9777646871580294	7.632813898329825	0.12156629184923995	15.616876920700815	0.5615078211619268	14.780098952626247	-105.10773008934076	2.949096761782812	-98.83961288135367	28.629838589034904	-113.28275589357607	0.0	141.0	19.03318882606033	12.665025200192453	-6.881619483485457	19.54664468367791	7.529154666988031	1.4268690173686376	0.004326000795589637	2	too small
89	G021.3962-00.6159	18	32	23.04	-	10	32	13.1	T		N		4.1	110	10.68	10.29	0.35	I	10.906542649497128	1.3308574698036113	115.23000556715611	5.2300055671561125	9.939838669944585	1.0497290667722479	10.071392649416886	0.6904679349729269	10.355617462624227	0.9490765136886923	91.05902296487523	-94.41835134626538	30.778298976375424	-47.32776184348545	nan	nan	0.0	141.0	22.187314884049428	20.909769550793822	-2.222022581597379	23.1317921323912	8.87627379343091	2.1875953304381497	0.00710582858686873	1	way too small
90	G021.4977-00.4628	18	32	1.08	-	10	22	34.4	T		N		6.1	20	13.9	11.51	2.18	FB	10.81586266441813	1.5757935714966298	328.55242167053376	-51.44757832946624	14.290609405366693	1.1101849756394602	17.006859911045066	0.8647281091480651	7.7941807000326175	0.584891282808714	nan	-109.21372184555219	98.04359615987732	-18.837729221562245	nan	nan	0.0	141.0	31.49300011089644	30.4267630464374	4.196922000057491	26.22984104637991	10.614966424182532	8.432687599921463	0.027213912431811874	2	too small
91	G021.5562+00.2488	18	29	34.06	-	9	59	41.7	T		N		7.4	55	9.93	8.93	0.91	I	10.702416170019587	0.5938235571373349	28.573651567641903	-26.426348432358097	21.719760066711707	0.9643732868624934	16.29679372582858	0.245131834767081	14.860987710843633	4.061517339672116	137.19282014459753	-158.05144714205875	62.825604556973204	-71.14755015602759	171.3003518124552	-158.05144714205875	-11.950779004075883	172.13049315362693	19.339676069623756	19.48713692035927	-0.45525999957015983	19.94239691992943	9.844751671060402	7.759386720361402	0.02368394872726376	2	too small
92	G021.7243-00.1543	18	31	20.06	-	10	1	57.6	T		N		6.6	55	11.44	10.76	0.61	I	14.408788764633503	0.6136403781136626	358.1060616913788	-56.893938308621216	13.364920530800902	1.093031012912191	10.921320160245411	0.5617111477821073	13.199182953380848	1.0692636092827414	nan	-72.6935310419185	48.41966213481207	-24.92052005965719	nan	nan	0.0	141.0	38.33775269880473	32.44330054319239	9.446412188050296	22.9968883551421	12.16079881754995	9.756367113759154	0.03138626102783911	1	way too small
93	G022.0817+00.5951	18	29	19.0	-	9	22	7.5	T		N		5.2	100	12.75	11.56	1.08	I	7.465773318049843	1.0999298174469674	153.14214525823493	53.14214525823493	7.798265278298035	1.8091894211040787	9.978808622245058	1.1956754286771514	9.425919608982369	2.6136966061010782	118.01125900413956	nan	62.49561028338982	-23.194741313192466	nan	nan	0.0	141.0	25.285397811554414	26.44437075277272	5.375009708605226	21.069361044167493	6.967405712721009	14.494619859922095	0.0511154672486771	1	way too small
