1205 1205  5 35 21.000 -05 21 47.00 39 4   748.31   748.31   748.31   748.31   681.85   681.85   681.85   681.85 18.8441  0.0450 1 18.8232  0.0357 1 14.8203  0.0684 1 14.5897  0.0125 1 0.1 0.1 0.1 0.5     0.07     0.08     0.64     0.57     0.00     0.01     0.05     0.09   227.42    70.44   879.87   513.14  2005 04 10 17 19 16
1206 1206  5 35 20.000 -05 21 55.00 39 4   759.78   760.01   759.11   759.79   521.79   521.74   521.78   521.79 19.0723  0.0681 1 18.0517  0.0273 1 14.2779  0.0721 1 13.7297  0.0112 1 0.1 0.1 0.1 0.5     0.15     0.15     1.49     1.18     0.01     0.01     0.10     0.12   250.57   138.67  1473.13  1213.71  2005 04 10 17 10 16
1207 1207  5 35 20.000 -05 21 21.00 47 2   543.78   543.78   543.78   543.71   136.38   136.38   136.38   136.36 99.9999 20.5373 2 20.3772  0.0977 1 14.6852  0.1013 1 15.4346  0.0196 1 0.5 0.1 0.5 0.5     0.10     0.11     0.75     0.84     0.01     0.01     0.06     0.19    89.50    15.68   376.90   117.83  2005 04 10 17 38 16
1208 1208  5 35 19.000 -05 21  4.00 47 2   288.14   288.14   288.14   288.13   201.03   201.03   201.03   201.03 99.9999 20.9851 2 99.9999 21.1636 2 99.9999 16.9807 2 15.7841  0.0166 1 0.5 0.5 0.5 0.5     0.09     0.10     0.72     0.56     0.00     0.01     0.03     0.08    82.37    10.42   344.39   266.41  2005 04 10 17 14 16
1209 1209  5 35 20.000 -05 20 56.00 47 2   288.73   289.00   289.08   289.04    68.60    68.53    68.15    68.08 15.5266  0.0106 1 14.6465  0.0105 1 11.6290  0.0104 1 11.0980  0.0101 1 0.5 0.5 0.5 0.5     0.07     0.09     0.38     0.75     0.00     0.01     0.02     0.25  2253.93  2679.74  3967.66  3976.79  2004 10 28 17 28 16
1210 1209  5 35 20.000 -05 20 56.00 48 3   783.83   783.79   783.11   782.80   524.07   523.99   523.31   523.55 15.4722  0.0111 1 14.6111  0.0108 1 11.4933 99.9999 3 11.0690 99.9999 3 0.5 0.5 0.5 0.5     0.07     0.08     0.36     0.70     0.00     0.01     0.02     0.26  3250.27  2812.80  4173.77  4174.41  2004 10 28 17 19 16
1211 1211  5 35 19.000 -05 22 21.00 39 4   621.73   621.18   620.78   621.05   251.94   252.14   252.34   252.79 18.3276  0.0428 1 19.1127  0.0401 1 13.2318  0.0260 1 15.5036  0.0157 1 0.5 0.1 0.5 0.5     0.11     0.11     1.17     0.97     0.00     0.01     0.05     0.10   181.63    42.93  1208.95   338.29  2004 10 28 17 47 16
1212 1212  5 35 19.000 -05 22 21.00 39 4   651.00   651.00   651.00   650.98   207.84   207.84   207.84   207.86 99.9999 20.6708 2 99.9999 21.0895 2 14.4317  0.0939 1 17.0946  0.0480 1 0.5 0.5 0.5 0.5     0.12     0.11     1.18     1.03     0.01     0.01     0.07     0.12   102.82    11.65   583.67    88.42  2004 10 28 17 23 16
1213 1213  5 35 18.000 -05 22 18.00 39 4   719.95   719.95   719.95   719.95   160.83   160.83   160.83   160.85 19.4740  0.1789 1 20.5532  0.1216 1 14.4570  0.1638 1 15.0393  0.0140 1 0.5 0.1 0.5 0.5     0.13     0.12     1.24     1.06     0.01     0.01     0.12     0.13   124.01    20.47   640.87   496.21  2005 04 10 15 33 16
1214 1214  5 35 26.000 -05 21 21.00 48 2   277.01   277.01   277.01   277.00   200.07   200.07   200.07   200.06 20.4518  0.1242 1 21.2034  0.1708 1 16.8786  0.2320 1 14.2862  0.0113 1 0.1 0.1 0.5 0.5     0.05     0.06     0.26     0.31     0.00     0.01     0.02     0.08    66.91    10.58   121.91  1234.32  2005 04 10 14 39 16
1215 1215  5 35 18.000 -05 21  7.00 47 2   266.98   266.87   267.01   266.98   286.16   286.27   286.15   286.16 20.7000  0.1591 1 18.8278  0.0348 1 14.2863  0.0272 1 13.8261  0.0110 1 0.1 0.1 0.5 0.5     0.12     0.12     0.86     0.66     0.00     0.01     0.02     0.09   106.32    65.12  1519.12  1606.51  2005 04 10 15 52 16
1216 1216  5 35 18.000 -05 22  5.00 47 2   656.96   656.96   656.96   656.95   739.01   739.01   739.01   739.01 19.1077  0.1804 1 20.2698  0.1127 1 14.4853  0.1833 1 15.0638  0.0156 1 0.5 0.1 0.5 0.5     0.15     0.15     1.43     1.24     0.01     0.02     0.13     0.14   155.80    25.75   796.60   470.97  2005 04 10 14 43 16
1217 1217  5 35 19.000 -05 20 49.00 47 2   142.15   142.15   142.15   142.15   141.93   141.93   141.93   141.93 99.9999 21.0781 2 99.9999 99.9999 0 16.7095  0.2016 1 18.4347  0.0743 1 0.5 0.5 0.5 0.1     0.08     0.08     0.34     0.34     0.00     0.01     0.02     0.07    68.48    68.48   151.25    22.51  2005 04 10 17 19 16
1218 1218  5 35 18.000 -05 21 44.00 47 2   511.95   511.95   511.95   511.95   570.00   570.00   570.00   570.01 99.9999 20.4872 2 20.8575  0.1544 1 15.1227  0.0851 1 16.2317  0.0250 1 0.5 0.1 0.1 0.5     0.12     0.13     1.17     0.95     0.01     0.01     0.06     0.11   108.20    19.42  1004.63   190.32  2005 04 10 17 10 16
1219 1219  5 35 18.000 -05 20 52.00 47 2   138.77   138.77   138.79   138.79   195.77   195.77   195.81   195.78 21.2421  0.2056 1 20.6173  0.1051 1 15.3304  0.0576 1 15.7438  0.0160 1 0.1 0.1 0.5 0.5     0.09     0.09     0.46     0.41     0.00     0.01     0.02     0.08    85.79    17.97   397.45   194.12  2005 04 10 17 38 16
1220 1220  5 35 16.000 -05 22 22.00 38 4   155.85   155.67   155.06   155.64   599.11   599.74   599.22   599.77 17.8458  0.0450 1 16.6954  0.0167 1 12.9356  0.0510 1 12.5559  0.0112 1 0.1 0.5 0.5 0.5     0.22     0.23     2.15     1.84     0.01     0.02     0.14     0.16   584.57   292.39  3156.56  3003.10  2005 04 10 17 14 16
1221 1221  5 35 17.000 -05 22  7.00 38 4   209.92   209.92   209.92   209.94   778.29   778.29   778.29   778.22 99.9999 99.9999 0 99.9999 21.7743 2 99.9999 16.9828 2 16.4398  0.0319 1 0.5 0.1 0.1 0.5     0.17     0.17     1.65     1.42     0.01     0.02     0.06     0.12  3003.10    16.83   687.09   135.22  2004 10 28 17 28 16
1222 1222  5 35 17.000 -05 21 53.00 47 2   525.01   525.01   525.01   524.89   721.17   721.17   721.17   721.18 20.0056  0.2209 1 99.9999 21.0554 2 15.6012  0.2276 1 17.3855  0.0631 1 0.5 0.5 0.5 0.5     0.12     0.12     1.24     1.10     0.01     0.01     0.06     0.11   108.62    12.35   544.10    38.79  2004 10 28 17 19 16
1223 1223  5 35 18.000 -05 20 42.00 47 3   199.99   199.99   199.99   200.00    71.09    71.09    71.09    71.10 20.5214  0.2967 1 20.9628  0.1503 1 16.4519  0.0786 1 15.2510  0.0135 1 0.5 0.1 0.1 0.5     0.09     0.09     0.39     0.37     0.00     0.01     0.02     0.08    85.70    15.02   313.75   380.13  2004 10 28 17 47 16
1224 1224  5 35 17.000 -05 21 45.00 47 2   451.26   451.26   451.26   451.26   679.79   679.79   679.79   679.79 18.9022  0.1762 1 19.7671  0.0773 1 14.2325  0.0781 1 14.8550  0.0139 1 0.5 0.1 0.1 0.5     0.14     0.15     1.41     1.14     0.01     0.02     0.12     0.12   158.22    38.10  1123.20   303.16  2004 10 28 17 23 16
1225 1225  5 35 17.000 -05 21 45.00 47 2   455.92   455.92   455.92   455.92   680.20   680.20   680.20   680.20 18.8290  0.1711 1 19.7664  0.1553 1 14.1510  0.1237 1 15.0689  0.0149 1 0.5 0.5 0.5 0.5     0.14     0.14     1.40     1.11     0.01     0.02     0.12     0.13   158.22    38.10  1123.20   303.16  2005 04 10 17 19 16
1226 1226  5 35 17.000 -05 20 55.00 47 2    74.90    74.90    74.90    74.93   340.11   340.11   340.11   340.11 20.1039  0.1273 1 20.6532  0.1183 1 14.7394  0.0806 1 15.4683  0.0162 1 0.1 0.1 0.5 0.5     0.12     0.11     0.78     0.63     0.01     0.01     0.05     0.11   139.60    18.52   610.70   382.64  2005 04 10 17 10 16
1227 1227  5 35 17.000 -05 20 49.00 47 3   308.99   308.99   308.99   308.98    68.02    68.02    68.02    68.04 99.9999 20.6363 2 99.9999 21.0812 2 15.5156  0.1332 1 16.5426  0.0254 1 0.5 0.5 0.5 0.5     0.11     0.11     0.62     0.48     0.01     0.01     0.04     0.09   100.86    12.04   371.17   131.84  2005 04 10 17 38 16
1228 1228  5 35 16.000 -05 22 10.00 38 4   307.02   307.02   307.02   307.02   596.13   596.13   596.13   596.13 99.9999 21.1786 2 21.0901  0.2080 1 15.2328  0.1030 1 15.4335  0.0179 1 0.1 0.1 0.1 0.5     0.18     0.19     1.87     1.64     0.01     0.02     0.07     0.14   167.92    23.66  1001.83   324.57  2005 04 10 17 14 16
1229 1229  5 35 16.000 -05 22 21.00 38 4   213.20   213.20   213.20   213.21   533.01   533.01   533.01   533.00 19.7552  0.1572 1 21.0982  0.2488 1 13.5717  0.0836 1 15.9957  0.0264 1 0.1 0.1 0.5 0.5     0.22     0.22     2.10     1.73     0.01     0.02     0.14     0.16   201.45    24.43  1154.17   161.21  2004 10 28 17 28 16
1230 1230  5 35 16.000 -05 22 36.00 38 4   108.32   108.32   108.32   108.32   422.78   422.78   422.78   422.78 19.8914  0.1515 1 21.2172  0.2612 1 14.5817  0.1004 1 18.7253  0.1477 1 0.1 0.1 0.1 0.1     0.26     0.26     2.49     1.94     0.01     0.02     0.13     0.17   244.56    23.34  1371.22    29.27  2004 10 28 17 19 16
1231 1231  5 35 17.000 -05 21 23.00 47 2   230.92   230.92   230.92   230.93   610.94   610.94   610.94   610.96 99.9999 20.6385 2 99.9999 20.9837 2 99.9999 17.5283 2 15.9136  0.0196 1 0.5 0.5 0.1 0.5     0.15     0.15     1.19     0.88     0.01     0.01     0.04     0.10   130.65    16.28   534.07   240.41  2004 10 28 17 47 16
1232 1232  5 35 15.000 -05 22 21.00 38 4   248.95   248.83   248.12   248.76   489.87   489.97   489.97   490.04 17.6392  0.0420 1 17.9871  0.0283 1 13.7436  0.0646 1 14.1282  0.0119 1 0.1 0.1 0.1 0.5     0.22     0.23     2.35     1.94     0.01     0.02     0.13     0.15   768.65   168.63  2311.49  1105.61  2004 10 28 17 23 16
1233 1233  5 35 16.000 -05 21 29.00 47 2   269.27   269.27   269.27   269.27   655.32   655.32   655.32   655.32 99.9999 20.4184 2 99.9999 20.9301 2 99.9999 16.2927 2 18.3430  0.0875 1 0.5 0.5 0.5 0.1     0.16     0.15     1.34     0.99     0.01     0.01     0.05     0.11   135.65    15.04   554.01    31.39  2004 10 28 17 28 16
1234 1234  5 35 16.000 -05 22 10.00 38 4   307.10   307.10   307.10   307.10   591.58   591.58   591.58   591.58 99.9999 20.3433 2 99.9999 20.9121 2 15.9136  0.2993 1 15.8345  0.0218 1 0.5 0.5 0.5 0.5     0.18     0.19     1.87     1.64     0.01     0.02     0.06     0.13   167.92    23.66  1001.83   324.57  2004 10 28 17 19 16
1235 1235  5 35 16.000 -05 20 59.00 47 3   493.20   493.20   493.20   493.17    68.87    68.87    68.87    68.91 19.2076  0.1790 1 21.0335  0.1996 1 14.5748  0.1440 1 15.3892  0.0157 1 0.5 0.1 0.5 0.5     0.13     0.13     0.91     0.66     0.01     0.02     0.10     0.12   130.58    16.52   564.72   367.39  2004 10 28 17 47 16
1236 1236  5 35 15.000 -05 21 47.00 38 4   524.81   524.81   524.81   524.81   693.18   693.18   693.18   693.15 19.3187  0.1690 1 20.0301  0.0838 1 14.3166  0.1006 1 14.7897  0.0137 1 0.5 0.1 0.5 0.5     0.18     0.18     1.64     1.29     0.01     0.01     0.08     0.12   187.14    32.46   866.19   511.90  2004 10 28 17 23 16
1237 1237  5 35 15.000 -05 22 24.00 38 4   287.07   287.13   287.02   287.06   382.02   381.93   381.94   382.01 19.3481  0.1255 1 16.9799  0.0181 1 13.5469  0.0631 1 13.1285  0.0108 1 0.1 0.5 0.1 0.5     0.24     0.26     2.77     2.23     0.01     0.02     0.14     0.16   244.16   440.11  3479.46  3151.37  2005 04 10 17 19 16
1238 1238  5 35 15.000 -05 22 25.00 38 4   261.79   261.79   261.79   261.79   395.93   395.93   395.93   395.93 18.3939  0.0518 1 18.8502  0.0413 1 13.6588  0.0642 1 14.3736  0.0125 1 0.1 0.1 0.1 0.5     0.23     0.24     2.60     2.10     0.01     0.02     0.14     0.17   371.53    75.67  2189.73   746.92  2005 04 10 17 10 16
1239 1239  5 35 16.000 -05 21 15.00 47 2   121.20   121.20   121.20   121.22   621.85   621.85   621.85   621.81 19.7723  0.1793 1 99.9999 20.9926 2 16.0361  0.2085 1 17.0843  0.0419 1 0.5 0.5 0.5 0.5     0.14     0.13     0.95     0.69     0.01     0.01     0.04     0.09   118.83    12.79   424.06    49.63  2005 04 10 17 38 16
1240 1240  5 35 16.000 -05 21 32.00 47 2   224.17   224.06   224.47   224.18   769.00   769.22   769.07   768.99 19.1933  0.1031 1 18.8262  0.0396 1 14.6883  0.0678 1 14.8358  0.0139 1 0.5 0.1 0.1 0.5     0.16     0.16     1.35     1.02     0.01     0.02     0.06     0.12   166.43    72.76   959.56   448.21  2005 04 10 17 14 16
1241 1241  5 35 14.000 -05 21 59.00 38 4   504.97   504.81   504.11   504.23   493.84   493.96   493.96   494.03 17.0801  0.0243 1 16.1274  0.0128 1 12.8497  0.0231 1 12.5313  0.0107 1 0.5 0.5 0.5 0.5     0.16     0.16     1.52     1.34     0.01     0.01     0.06     0.14  1089.22   784.73  3859.95  3707.97  2005 04 10 17 19 16
1242 1242  5 35 15.000 -05 22 25.00 38 4   268.81   268.81   268.81   268.81   392.24   392.24   392.24   392.24 19.2758  0.1990 1 99.9999 20.6868 2 14.2370  0.1359 1 15.4283  0.0189 1 0.5 0.5 0.5 0.5     0.23     0.24     2.64     2.15     0.01     0.02     0.12     0.17   212.24    26.83  1181.07   260.69  2005 04 10 17 10 16
1243 1243  5 35 15.000 -05 21 39.00 38 4   605.13   605.78   605.03   605.11   705.14   705.07   705.06   705.13 19.2667  0.0670 1 19.2848  0.0493 1 14.5199  0.0586 1 14.6117  0.0130 1 0.1 0.1 0.1 0.5     0.17     0.17     1.44     1.12     0.01     0.01     0.04     0.11   284.46    47.72  1592.14   686.35  2005 04 10 17 38 16
1244 1244  5 35 15.000 -05 21  9.00 47 3   667.93   668.11   667.97   667.91    67.05    67.03    66.94    67.09 19.7411  0.0720 1 18.9928  0.0386 1 14.5391  0.0349 1 13.5878  0.0107 1 0.1 0.1 0.5 0.5     0.13     0.12     0.82     0.74     0.00     0.01     0.02     0.11   155.67    51.86   914.83  1389.34  2005 04 10 17 14 16
1245 1245  5 35 16.000 -05 20 36.00 47 3   463.21   463.15   463.07   463.04   338.94   338.76   338.13   338.63 16.4988  0.0136 1 16.4562  0.0132 1 12.6179  0.0135 1 12.5664  0.0104 1 0.5 0.5 0.5 0.5     0.13     0.12     0.92     0.75     0.00     0.01     0.03     0.12  1508.66   487.48  3631.38  3738.56  2005 04 10 17 19 16
1246 1246  5 35 11.000 -05 22 46.00 38 3   337.15   337.15   337.15   337.15   463.83   463.83   463.83   463.83 99.9999 99.9999 0 99.9999 21.6119 2 14.5996  0.2196 1 18.1389  0.0868 1 0.5 0.1 0.5 0.1     0.29     0.26     2.27     1.41     0.01     0.02     0.14     0.14  3738.56    22.54  1008.65    38.63  2005 04 10 17 10 16
1247 1247  5 35 12.000 -05 20 43.00 46 2   250.99   250.99   250.99   250.99   190.00   190.00   190.00   190.00 16.3422  0.0124 1 16.7968  0.0143 1 12.6476  0.0127 1 13.1061  0.0105 1 0.5 0.5 0.5 0.5     0.12     0.12     0.69     0.54     0.00     0.01     0.03     0.10  1711.66   460.20  3798.54  3045.98  2005 04 10 17 38 16
1248 1248  5 35 14.000 -05 22  0.00 38 4   527.83   527.83   527.83   527.86   442.91   442.91   442.91   442.91 99.9999 20.0271 2 99.9999 20.8923 2 14.3234  0.1483 1 17.2102  0.0606 1 0.5 0.5 0.5 0.1     0.15     0.16     1.39     1.21     0.01     0.02     0.12     0.14   133.78    14.99   717.41    76.85  2005 04 10 17 14 16
1249 1249  5 35 13.000 -05 21 20.00 46 2   627.05   627.05   627.05   627.05   312.07   312.07   312.07   312.07 99.9999 20.4874 2 20.8109  0.1463 1 99.9999 16.3490 2 15.7023  0.0173 1 0.5 0.1 0.5 0.5     0.15     0.14     1.15     0.78     0.01     0.01     0.05     0.10   132.65    19.57   509.98   182.21  2005 04 10 17 19 16
1250 1250  5 35 13.000 -05 21 20.00 46 2   625.18   625.18   625.18   625.18   308.83   308.83   308.83   308.83 99.9999 20.5129 2 20.3296  0.1956 1 99.9999 16.5110 2 15.8605  0.0184 1 0.5 0.5 0.5 0.5     0.15     0.14     1.15     0.78     0.01     0.01     0.04     0.10   135.34    19.57   509.98   182.21  2005 04 10 17 10 16
1251 1251  5 35 13.000 -05 22 19.00 38 4   468.25   468.82   467.56   468.27   199.89   199.95   200.03   200.10 18.7541  0.0521 1 17.9717  0.0271 1 13.3234  0.0363 1 13.5462  0.0108 1 0.1 0.1 0.5 0.5     0.19     0.19     1.94     1.53     0.01     0.02     0.07     0.13   285.04   166.75  1933.43  1373.61  2005 04 10 17 38 16
1252 1252  5 35 13.000 -05 22 15.00 38 4   545.30   545.87   545.30   545.30   167.11   166.92   167.11   167.10 19.2627  0.0937 1 19.2821  0.0532 1 14.7504  0.0912 1 14.4511  0.0119 1 0.1 0.1 0.1 0.5     0.15     0.16     1.31     1.08     0.01     0.02     0.10     0.12   229.53    54.54  1127.67   561.36  2005 04 10 17 14 16
1253 1253  5 35 13.000 -05 22 21.00 38 4   485.03   485.03   485.03   485.02   148.14   148.14   148.14   148.09 19.8463  0.2788 1 19.6463  0.0826 1 13.5894  0.1206 1 14.8219  0.0142 1 0.1 0.1 0.5 0.5     0.20     0.20     1.83     1.46     0.02     0.02     0.20     0.18   228.98    40.48  1200.73   356.19  2005 04 10 17 19 16
1254 1254  5 35 13.000 -05 21 23.00 46 2   676.82   676.82   676.82   676.80   281.76   281.76   281.76   281.74 99.9999 99.9999 0 99.9999 99.9999 0  0.0000 99.9999 3 16.8749  0.0362 1 0.5 0.5 0.5 0.5     0.15     0.14     1.11     0.77     0.01     0.01     0.05     0.10   356.19   356.19   356.19    67.29  2005 04 10 17 10 16
1255 1255  5 35 14.000 -05 20 42.00 47 3   671.16   671.16   671.16   671.16   411.70   411.70   411.70   411.70 21.3090  0.2590 1 21.4491  0.2307 1 16.3767  0.0942 1 14.7490  0.0124 1 0.1 0.1 0.1 0.5     0.11     0.10     0.64     0.46     0.00     0.01     0.02     0.08   107.40    13.99   400.71   470.71  2005 04 10 17 38 16
1256 1256  5 35 13.000 -05 22  7.00 38 4   548.17   548.01   547.79   547.89   306.07   306.70   306.30   306.81 16.5561  0.0166 1 16.3846  0.0133 1 12.3498  0.0277 1 12.6852  0.0105 1 0.5 0.5 0.5 0.5     0.14     0.15     1.20     1.10     0.01     0.01     0.13     0.16  1503.95   649.00  3910.57  3694.69  2005 04 10 17 14 16
1257 1257  5 35 13.000 -05 21  7.00 46 2   498.16   498.16   498.16   498.09   254.00   254.00   254.00   253.98 20.1027  0.2362 1 99.9999 99.9999 0 15.7971  0.2047 1 17.4475  0.0513 1 0.5 0.5 0.5 0.5     0.14     0.14     1.09     0.74     0.01     0.01     0.05     0.09   123.34   123.34   476.61    76.03  2004 10 28 17 28 16
1258 1258  5 35 14.000 -05 22  6.00 38 4   489.04   489.04   489.04   489.03   398.83   398.83   398.83   398.83 99.9999 19.6844 2 21.1766  0.2686 1 99.9999 14.9346 2 16.1061  0.0271 1 0.5 0.1 0.5 0.5     0.14     0.16     1.34     1.31     0.01     0.02     0.18     0.15   126.57    23.56   634.13   292.87  2004 10 28 17 19 16
1259 1259  5 35 15.000 -05 20 40.00 47 3   510.91   510.91   510.91   510.92   321.12   321.12   321.12   321.12 99.9999 21.5779 2 21.0601  0.1783 1 17.1543  0.2094 1 15.0149  0.0131 1 0.1 0.1 0.1 0.5     0.13     0.12     0.93     0.62     0.01     0.01     0.03     0.09   116.50    17.43   507.35   424.33  2004 10 28 17 47 16
1260 1260  5 35 15.000 -05 20 51.00 47 3   658.04   658.04   658.04   657.84   289.75   289.75   289.75   289.79 99.9999 99.9999 0 99.9999 21.9194 2 99.9999 16.5341 2 18.0717  0.0697 1 0.5 0.1 0.5 0.1     0.13     0.12     0.80     0.53     0.01     0.01     0.04     0.09   424.33    12.31   347.59    30.71  2004 10 28 17 23 16
1261 1261  5 35 14.000 -05 21  6.00 46 2   602.94   602.94   602.94   602.92    90.96    90.96    90.96    91.01 99.9999 20.7107 2 99.9999 21.0492 2 16.5590  0.2794 1 17.8324  0.0641 1 0.5 0.5 0.5 0.1     0.15     0.14     1.07     0.72     0.00     0.01     0.03     0.09   132.31    14.30   451.50    46.01  2005 04 10 17 19 16
1262 1262  5 35 14.000 -05 22  4.00 38 4   525.99   525.99   525.99   525.99   385.88   385.88   385.88   385.88 99.9999 99.9999 0 99.9999 99.9999 0 99.9999 15.9768 2 16.8743  0.0513 1 0.5 0.5 0.1 0.5     0.16     0.17     1.60     1.39     0.01     0.02     0.15     0.16    46.01    46.01   695.06    85.37  2005 04 10 17 10 16
1263 1263  5 35 15.000 -05 21 13.00 46 2   727.04   727.04   727.20   727.03    50.74    50.74    50.74    50.76 19.5193  0.0620 1 20.1279  0.0786 1 13.7464  0.0303 1 15.2196  0.0137 1 0.1 0.1 0.5 0.5     0.14     0.13     0.99     0.69     0.00     0.01     0.04     0.09   183.65    27.10  1624.91   388.96  2005 04 10 17 38 16
1264 1263  5 35 15.000 -05 21 13.00 47 3   766.93   766.84   766.17   766.12    85.06    84.94    84.84    84.96 18.6743  0.0423 1 19.2981  0.0450 1 13.4365  0.0232 1 14.8017  0.0126 1 0.1 0.1 0.5 0.5     0.14     0.13     0.96     0.69     0.01     0.01     0.04     0.11   284.91    43.97  2292.35   589.27  2005 04 10 17 14 16
1265 1265  5 35 14.000 -05 20 28.00 46 1   393.23   393.23   393.23   393.21   600.13   600.13   600.13   600.10 99.9999 21.7427 2 99.9999 99.9999 0 17.1957  0.1351 1 15.9758  0.0178 1 0.1 0.5 0.1 0.1     0.02     0.02     0.16     0.10     0.00     0.01     0.01     0.06    23.59   589.27   112.60    87.26  2005 04 10 17 19 16
1266 1265  5 35 14.000 -05 20 28.00 47 3   581.10   581.10   581.10   581.11   512.74   512.74   512.74   512.72 99.9999 21.7254 2 99.9999 21.9854 2 99.9999 17.8255 2 16.2374  0.0220 1 0.1 0.1 0.1 0.5     0.12     0.11     0.74     0.52     0.00     0.01     0.03     0.09   100.18    10.28   336.01   135.90  2005 04 10 17 10 16
1267 1267  5 35 14.000 -05 22  4.00 38 4   525.85   525.85   525.85   525.85   383.17   383.17   383.17   383.17 99.9999 99.9999 0 99.9999 21.7529 2 99.9999 16.2388 2 16.8730  0.0455 1 0.5 0.1 0.1 0.5     0.16     0.17     1.60     1.36     0.01     0.02     0.12     0.14   135.90    16.34   697.87    85.37  2005 04 10 17 38 16
1268 1268  5 35 12.000 -05 20 52.00 46 2   342.24   342.24   342.24   342.24   220.62   220.62   220.62   220.62 99.9999 99.9999 0 99.9999 20.9262 2  0.0000 99.9999 3 19.0436  0.1118 1 0.5 0.5 0.5 0.1     0.14     0.13     1.00     0.62     0.01     0.02     0.03     0.09    85.37    14.05    14.05    16.55  2005 04 10 17 14 16
1269 1269  5 35 13.000 -05 21 13.00 46 2   518.84   518.84   518.84   518.84   329.21   329.21   329.21   329.21 20.7445  0.1744 1 21.2389  0.2053 1 16.7311  0.1463 1 15.5902  0.0157 1 0.1 0.1 0.1 0.5     0.15     0.14     1.10     0.73     0.00     0.01     0.03     0.09   144.56    17.98   567.94   226.75  2005 04 10 17 19 16
1270 1270  5 35 13.000 -05 22  0.00 38 4   665.05   665.05   665.05   665.04   245.99   245.99   245.99   246.00 99.9999 20.1488 2 21.0893  0.2022 1 99.9999 15.7527 2 15.3139  0.0150 1 0.5 0.1 0.5 0.5     0.18     0.18     1.56     1.19     0.01     0.02     0.08     0.11   152.79    21.43   671.92   433.82  2005 04 10 17 10 16
1271 1271  5 35 15.000 -05 20 28.00 46 1   532.86   532.86   532.86   532.91   700.11   700.11   700.11   700.08 99.9999 21.7273 2 99.9999 21.5456 2 17.4886  0.1810 1 16.0335  0.0186 1 0.1 0.1 0.1 0.1     0.03     0.02     0.17     0.11     0.00     0.01     0.01     0.06    27.72     3.92   123.05   104.12  2005 04 10 17 38 16
1272 1271  5 35 15.000 -05 20 28.00 47 3   517.85   517.85   517.85   517.85   466.92   466.92   466.92   466.92 99.9999 21.6520 2 21.3165  0.2109 1 17.1626  0.2222 1 16.0305  0.0193 1 0.1 0.1 0.1 0.5     0.12     0.12     0.83     0.56     0.00     0.01     0.03     0.08   117.53    14.21   411.81   171.86  2005 04 10 17 14 16
1273 1273  5 35 13.000 -05 20 52.00 46 2   360.12   360.12   360.12   360.11   195.09   195.09   195.09   195.09 21.2293  0.2700 1 20.5437  0.1222 1 16.3413  0.1139 1 15.0637  0.0131 1 0.1 0.1 0.1 0.5     0.15     0.14     1.05     0.67     0.00     0.01     0.03     0.09   143.27    25.81   587.28   533.45  2005 04 10 17 19 16
1274 1274  5 35 13.000 -05 20 31.00 47 3   740.90   740.90   740.90   741.01   593.44   593.44   593.44   593.14 99.9999 20.5924 2 99.9999 21.1298 2 99.9999 17.0595 2 16.4634  0.0250 1 0.5 0.5 0.5 0.5     0.11     0.10     0.64     0.44     0.01     0.01     0.02     0.08    98.77    10.87   290.58   118.10  2005 04 10 17 10 16
1275 1275  5 35 18.000 -05 20 33.00 47 3   128.84   128.80   128.50   128.31   132.13   132.03   131.53   131.96 14.6178  0.0103 1 14.0239  0.0103 1 11.3804 99.9999 3 10.7982 99.9999 3 0.5 0.5 0.5 0.5     0.07     0.08     0.29     0.77     0.00     0.01     0.01     0.32  7198.66  4032.71  4229.28  4204.36  2005 04 10 17 38 16
1276 1276  5 35 19.000 -05 20 35.00 47 3    83.10    83.10    83.10    83.11    72.91    72.91    72.91    72.96 99.9999 21.9500 2 99.9999 21.9474 2 17.9068  0.1435 1 16.5228  0.0252 1 0.1 0.1 0.1 0.5     0.06     0.07     0.25     0.30     0.00     0.01     0.01     0.09    56.81     7.97   153.43   137.30  2005 04 10 17 14 16
1277 1277  5 35 17.000 -05 21 31.00 47 2   309.04   309.80   309.79   309.67   639.14   639.09   638.96   638.98 15.5219  0.0127 1 14.4901  0.0111 1 11.6378  0.0163 1 11.1419 99.9999 3 0.5 0.5 0.5 0.5     0.16     0.17     1.37     1.39     0.01     0.02     0.11     0.29  4359.55  3634.76  3988.82  5123.85  2005 04 10 17 19 16
1278 1278  5 35 16.000 -05 21 50.00 38 4   462.00   462.00   462.00   462.00   719.78   719.78   719.78   719.76 20.5168  0.2711 1 20.3969  0.1208 1  0.0000 99.9999 3 16.0673  0.0251 1 0.1 0.1 0.5 0.5     0.18     0.19     1.82     1.41     0.01     0.02     0.12     0.13   174.42    25.97    25.97   166.49  2005 04 10 17 10 16
1279 1279  5 35 16.000 -05 21 45.00 47 2   399.08   399.60   399.97   399.60   748.77   749.17   748.92   749.17 12.1573  0.0118 1 11.7572 99.9999 3 10.8049  0.0127 1 11.3235  0.0501 1 0.5 0.5 0.5 0.1     0.22     0.47     1.41     1.73     0.05     0.13     0.07     0.54  8118.72  4185.92  4046.69  4051.29  2005 04 10 17 38 16
